block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;
2729;lu-mz.A.x;blts.f90:57-227;18.49;2.5;1.34;1.97;2.75;1.7281297445297;11;
2766;lu-mz.A.x;buts.f90:55-227;16.06;2.17;1.1;1.71;2.46;1.8711634874344;11;
2743;lu-mz.A.x;jacu.f90:43-348;12.09;1.64;0.81;1.29;1.79;1.2027957439423;11;
2714;lu-mz.A.x;jacld.f90:39-349;9.89;1.34;0.69;1.06;1.52;1.1741116046906;11;
2764;lu-mz.A.x;buts.f90:67-67;4.44;0.6;0.3;0.47;0.73;0.53492313623428;11;
2725;lu-mz.A.x;blts.f90:40-48;2.57;0.35;0.15;0.27;0.41;0.38680613040924;11;
2747;lu-mz.A.x;jacu.f90:38-348;2.53;0.34;0.15;0.27;0.43;0.46986737847328;11;
2759;lu-mz.A.x;buts.f90:40-47;1.97;0.27;0.13;0.21;0.28;0.35166934132576;11;
2494;lu-mz.A.x;rhs.f90:45-54;1.56;0.21;0.1;0.17;0.24;0.20318630337715;11;
2565;lu-mz.A.x;rhs.f90:220-223;1.36;0.18;0.05;0.14;0.26;0.34487149119377;11;
2558;lu-mz.A.x;rhs.f90:199-205;1.32;0.18;0.05;0.14;0.21;0.25535476207733;11;
2765;lu-mz.A.x;buts.f90:67-67;1.29;0.17;0.07;0.14;0.22;0.2406140267849;11;
2530;lu-mz.A.x;rhs.f90:117-141;1.12;0.15;0.05;0.12;0.2;0.27889782190323;11;
2640;lu-mz.A.x;rhs.f90:392-416;1.04;0.14;0.05;0.11;0.16;0.20822460949421;11;
2581;lu-mz.A.x;rhs.f90:252-281;1.01;0.14;0.07;0.11;0.16;0.15454626083374;11;
2533;lu-mz.A.x;rhs.f90:159-166;0.9;0.12;0.04;0.1;0.15;0.23623311519623;11;
2584;lu-mz.A.x;rhs.f90:300-307;0.84;0.11;0.05;0.09;0.15;0.15999571979046;11;
2606;lu-mz.A.x;rhs.f90:338-344;0.81;0.11;0.04;0.09;0.14;0.18222790956497;11;
2526;lu-mz.A.x;rhs.f90:91-114;0.75;0.1;0.03;0.08;0.14;0.28702712059021;11;
2518;lu-mz.A.x;rhs.f90:84-87;0.69;0.09;0.03;0.07;0.12;0.27352279424667;11;
2644;lu-mz.A.x;rhs.f90:434-441;0.68;0.09;0.03;0.07;0.12;0.1707719117403;11;
2571;lu-mz.A.x;rhs.f90:228-249;0.68;0.09;0.03;0.07;0.13;0.19785784184933;11;
2642;lu-mz.A.x;rhs.f90:337-454;0.66;0.09;0.02;0.07;0.11;0.16654868423939;11;
2631;lu-mz.A.x;rhs.f90:367-389;0.66;0.09;0.04;0.08;0.12;0.1866849809885;10;
2562;lu-mz.A.x;rhs.f90:208-217;0.58;0.08;0.04;0.06;0.09;0.12392001599073;11;
2514;lu-mz.A.x;rhs.f90:71-81;0.56;0.08;0.03;0.06;0.1;0.12412443011999;11;
2638;lu-mz.A.x;rhs.f90:426-434;0.55;0.07;0.01;0.06;0.1;0.19492347538471;11;
2116;lu-mz.A.x;ssor.f90:44-46;0.49;0.07;0.02;0.05;0.1;0.14922182261944;11;
2610;lu-mz.A.x;rhs.f90:347-356;0.48;0.07;0.01;0.05;0.09;0.14112290740013;11;
2742;lu-mz.A.x;jacu.f90:292-292;0.48;0.06;0.02;0.05;0.09;0.12944349646568;11;
2767;lu-mz.A.x;buts.f90:67-67;0.41;0.06;0.02;0.04;0.09;0.12171334028244;11;
2616;lu-mz.A.x;rhs.f90:362-362;0.34;0.05;0.01;0.04;0.05;0.10971782356501;11;
2763;lu-mz.A.x;buts.f90:67-67;0.32;0.04;0.01;0.03;0.06;0.11535340547562;11;
2191;lu-mz.A.x;ssor.f90:143-143;0.26;0.04;0.01;0.03;0.04;0.11775642633438;11;
2582;lu-mz.A.x;rhs.f90:198-320;0.24;0.03;0.01;0.03;0.05;0.11235754191875;11;
2624;lu-mz.A.x;rhs.f90:362-454;0.24;0.03;0.01;0.03;0.05;0.11942233890295;10;
2579;lu-mz.A.x;rhs.f90:252-300;0.22;0.03;0.01;0.02;0.05;0.091182224452496;11;
2192;lu-mz.A.x;ssor.f90:143-143;0.18;0.02;0;0.02;0.04;0.078973911702633;11;
1888;lu-mz.A.x;exact.f90:4-52;0.14;0.02;0;0.02;0.03;0.037874739617109;11;
2528;lu-mz.A.x;rhs.f90:117-159;0.11;0.01;0;0.01;0.02;0.044131759554148;11;
2531;lu-mz.A.x;rhs.f90:176-180;0.11;0.01;0;0.01;0.04;0.068544931709766;9;
2412;lu-mz.A.x;exch_qbc.f90:156-158;0.1;0.01;0;0.01;0.03;0.064489528536797;11;
2746;lu-mz.A.x;jacu.f90:292-348;0.09;0.01;0;0.01;0.03;0.073113657534122;7;
2639;lu-mz.A.x;rhs.f90:392-416;0.08;0.01;0;0.01;0.02;0.040947265923023;8;
2520;lu-mz.A.x;rhs.f90:91-114;0.07;0.01;0;0.01;0.02;0.056743204593658;8;
2120;lu-mz.A.x;ssor.f90:46-46;0.07;0.01;0;0.01;0.01;0.043571151793003;9;
2628;lu-mz.A.x;rhs.f90:359-362;0.07;0.01;0;0.01;0.02;0.061205632984638;7;
2632;lu-mz.A.x;rhs.f90:366-389;0.07;0.01;0;0.01;0.02;0.075904726982117;8;
2572;lu-mz.A.x;rhs.f90:227-249;0.06;0.01;0;0.01;0.02;0.032487440854311;8;
2713;lu-mz.A.x;jacld.f90:44-215;0.06;0.01;0;0.01;0.02;0.036475043743849;8;
2641;lu-mz.A.x;rhs.f90:416-416;0.06;0.01;0;0.01;0.02;0.051170852035284;8;
