function_id;module;function_name;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;cats;
34;bt-mz.A.x;binvcrhs;solve_subs.f90:206-481;19.89;2.15;2;2.15;2.64;2.2686719894409;6;"100,0,0,0,0,0,0,0,0,0";
65;mca_btl_vader.so;mca_btl_vader_component_progress;;15.92;1.72;0.03;1.72;2.24;7.7560338973999;6;"0,100,0,0,0,0,0,0,0,0";
23;bt-mz.A.x;y_solve_._omp_fn.0;y_solve.f90:44-397;11.24;1.22;0.98;1.22;1.66;2.1346900463104;6;"100,0,0,0,0,0,0,0,0,0";
21;bt-mz.A.x;x_solve_._omp_fn.0;x_solve.f90:47-398;10.83;1.17;0.93;1.17;1.51;1.8481800556183;6;"100,0,0,0,0,0,0,0,0,0";
36;bt-mz.A.x;z_solve_._omp_fn.0;z_solve.f90:44-420;10.45;1.13;0.88;1.13;1.49;1.8844363689423;6;"100,0,0,0,0,0,0,0,0,0";
33;bt-mz.A.x;matmul_sub;solve_subs.f90:56-199;10;1.08;0.89;1.08;1.56;2.2756593227386;6;"100,0,0,0,0,0,0,0,0,0";
17;bt-mz.A.x;compute_rhs_._omp_fn.0;rhs.f90:30-404;8.18;0.88;0.79;0.88;1.13;1.166343331337;6;"100,0,0,0,0,0,0,0,0,0";
907;libopen-pal.so.40.10.1;opal_progress;;3.46;0.37;0.01;0.37;0.54;1.8104000091553;6;"0,100,0,0,0,0,0,0,0,0";
32;bt-mz.A.x;matvec_sub;solve_subs.f90:27-51;3.25;0.35;0.29;0.35;0.45;0.53171783685684;6;"100,0,0,0,0,0,0,0,0,0";
70;mca_coll_libnbc.so;ompi_coll_libnbc_progress;;2.55;0.28;0.26;0.33;0.39;0.50312316417694;5;"0,100,0,0,0,0,0,0,0,0";
2535;libopen-pal.so.40.10.1;opal_timer_linux_get_cycles_sys_timer;;1.26;0.14;0.11;0.16;0.23;0.48619800806046;5;"0,100,0,0,0,0,0,0,0,0";
