function_id;module;function_name;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;cats;
46;lu-mz.A.x;sync_left;syncs.f90:73-88;19.76;3.8;0;3.59;7.15;13.761612892151;12;"100,0,0,0,0,0,0,0,0,0";
256;libgomp.so.1.0.0;omp_get_num_procs;;13.98;2.69;1.47;2.54;5.02;7.5705032348633;12;"0,0,100,0,0,0,0,0,0,0";
44;lu-mz.A.x;buts;buts.f90:4-235;13.59;2.62;1.95;2.47;2.95;1.8713821172714;12;"100,0,0,0,0,0,0,0,0,0";
42;lu-mz.A.x;blts;blts.f90:4-236;11.46;2.21;1.78;2.08;2.58;1.6648378372192;12;"99.879903429219,0,0.12009657078057,0,0,0,0,0,0,0";
37;lu-mz.A.x;rhs_._omp_fn.0;rhs.f90:58-475;10.35;1.99;1.48;1.88;2.26;1.5190479755402;12;"100,0,0,0,0,0,0,0,0,0";
43;lu-mz.A.x;jacu;jacu.f90:5-356;9.46;1.82;1.37;1.72;2.05;1.2693744897842;12;"99.927260243609,0,0.072739756390546,0,0,0,0,0,0,0";
542;libmpich.so.12.1.8;mpirinitf_;;6.99;1.35;0.44;1.27;4.36;8.2727870941162;12;"0,100,0,0,0,0,0,0,0,0";
41;lu-mz.A.x;jacld;jacld.f90:5-357;6.24;1.2;0.96;1.13;1.33;0.82633632421494;12;"99.632700957363,0,0.36729904263683,0,0,0,0,0,0,0";
26;lu-mz.A.x;ssor_._omp_fn.0;ssor.f90:39-170;1.45;0.28;0.2;0.26;0.32;0.18916533887386;12;"100,0,0,0,0,0,0,0,0,0";
47;lu-mz.A.x;sync_right;syncs.f90:111-125;0.54;0.1;0.01;0.11;0.3;0.5369758605957;11;"100,0,0,0,0,0,0,0,0,0";
153;libpthread-2.31.so;__GI___pthread_mutex_lock;;0.54;0.1;0.07;0.1;0.14;0.17037220299244;12;"0,0,0,0,0,100,0,0,0,0";
58;lu-mz.A.x;exchange_1;exchange_1.f90:5-147;0.53;0.1;0.05;0.1;0.2;0.23511528968811;12;"98.25325676664,0,1.7467432333604,0,0,0,0,0,0,0";
386;libmpich.so.12.1.8;MPI_Irecv;;0.39;0.07;0.03;0.07;0.14;0.18615385890007;12;"0,100,0,0,0,0,0,0,0,0";
534;libmpich.so.12.1.8;MPIR_Dup_fn;;0.38;0.07;0.01;0.08;0.32;0.70025181770325;10;"0,100,0,0,0,0,0,0,0,0";
1905;libc-2.31.so;__nss_database_lookup;;0.34;0.07;0;0.06;0.23;0.36964669823647;12;"0,0.67108394487268,0,0,0,0,0,0,0,99.328916055127";
388;libmpich.so.12.1.8;MPI_Isend;;0.33;0.06;0.02;0.06;0.14;0.18544745445251;12;"0,100,0,0,0,0,0,0,0,0";
419;libmpich.so.12.1.8;MPI_Wait;;0.31;0.06;0.02;0.06;0.1;0.14269611239433;12;"0,100,0,0,0,0,0,0,0,0";
59;lu-mz.A.x;exchange_3;exchange_3.f90:5-171;0.25;0.05;0.13;0.18;0.26;0.43125966191292;3;"100,0,0,0,0,0,0,0,0,0";
418;libmpich.so.12.1.8;MPI_Testsome;;0.23;0.05;0.01;0.04;0.06;0.081369750201702;12;"0,100,0,0,0,0,0,0,0,0";
160;libpthread-2.31.so;__GI___pthread_mutex_unlock;;0.22;0.04;0.01;0.04;0.08;0.11591640114784;12;"0,0,0,0,0,100,0,0,0,0";
209;libgomp.so.1.0.0;omp_get_num_threads;;0.21;0.04;0.01;0.04;0.08;0.11947502195835;12;"0,0,100,0,0,0,0,0,0,0";
587;libc-2.31.so;pthread_attr_setschedparam;;0.19;0.04;0.01;0.03;0.09;0.13670791685581;12;"0,0,0,0,0,100,0,0,0,0";
33;lu-mz.A.x;copy_x_face_._omp_fn.1;exch_qbc.f90:263-265;0.13;0.03;0;0.04;0.05;0.077315710484982;8;"100,0,0,0,0,0,0,0,0,0";
278;libpthread-2.31.so;__lll_lock_wait;;0.13;0.02;0;0.02;0.05;0.07826966792345;12;"0,0,0,0,0,100,0,0,0,0";
240;libgomp.so.1.0.0;omp_in_final;;0.12;0.02;0;0.03;0.06;0.13399124145508;10;"0,0,100,0,0,0,0,0,0,0";
626;libmpichfort.so.12.1.8;MPI_IRECV;;0.12;0.02;0;0.02;0.04;0.066990427672863;11;"0,100,0,0,0,0,0,0,0,0";
210;libgomp.so.1.0.0;omp_get_thread_num;;0.11;0.02;0;0.02;0.04;0.054526749998331;11;"0,0,100,0,0,0,0,0,0,0";
539;libmpich.so.12.1.8;MPII_Grequest_set_lang_f77;;0.11;0.02;0;0.02;0.05;0.079681485891342;12;"0,100,0,0,0,0,0,0,0,0";
627;libmpichfort.so.12.1.8;MPI_WAIT;;0.1;0.02;0.01;0.02;0.04;0.069231934845448;11;"0,100,0,0,0,0,0,0,0,0";
21;lu-mz.A.x;exact;exact.f90:4-52;0.09;0.02;0;0.02;0.03;0.047353904694319;12;"97.500698169198,0,2.4993018308024,0,0,0,0,0,0,0";
