loop_id;module;function_name;function_id;source_info;level;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;
189;lu-mz.A.x;buts;44;buts.f90:55-227;Innermost;21.27;4.17;3.96;4.16;4.29;0.55122357606888;6;
182;lu-mz.A.x;blts;42;blts.f90:57-227;Innermost;18.71;3.67;3.52;3.66;3.83;0.69615310430527;6;
186;lu-mz.A.x;jacu;43;jacu.f90:44-349;Innermost;11.57;2.27;2.19;2.26;2.4;0.45733651518822;6;
178;lu-mz.A.x;jacld;41;jacld.f90:40-350;Innermost;10.17;2;1.89;1.99;2.05;0.31470015645027;6;
191;lu-mz.A.x;sync_left;46;syncs.f90:75-77;Single;4.62;0.91;0.82;1.35;2.06;3.2298727035522;4;
184;lu-mz.A.x;jacu;43;jacu.f90:39-349;Innermost;2.39;0.47;0.42;0.47;0.54;0.23498904705048;6;
180;lu-mz.A.x;blts;42;blts.f90:40-48;Innermost;2.31;0.45;0.41;0.45;0.48;0.13390259444714;6;
187;lu-mz.A.x;buts;44;buts.f90:40-47;Innermost;1.7;0.33;0.26;0.33;0.42;0.35585364699364;6;
139;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:209-475;InBetween;1.47;0.29;0.23;0.29;0.35;0.21922110021114;6;
170;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:68-74;Innermost;1.3;0.25;0.21;0.25;0.3;0.17118480801582;6;
164;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:136-160;Innermost;1.13;0.22;0.18;0.22;0.25;0.1174875125289;6;
157;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:221-227;Innermost;1.06;0.21;0.11;0.21;0.28;0.34628260135651;6;
142;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:413-437;Innermost;0.98;0.19;0.16;0.19;0.22;0.14886358380318;6;
155;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:274-303;Innermost;0.96;0.19;0.14;0.19;0.23;0.18006657063961;6;
159;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:242-245;Innermost;0.92;0.18;0.12;0.18;0.23;0.22867622971535;6;
163;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:180-187;Innermost;0.84;0.17;0.15;0.16;0.18;0.061641499400139;6;
