block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;
3330;lu-mz.A.x;blts.f90:57-227;18.75;1.39;1.26;1.37;1.45;0.70095723867416;16;
3367;lu-mz.A.x;buts.f90:55-227;16.18;1.2;1.05;1.19;1.25;0.73831868171692;16;
3344;lu-mz.A.x;jacu.f90:44-349;11.35;0.84;0.77;0.83;0.92;0.66478037834167;16;
3314;lu-mz.A.x;jacld.f90:40-350;10.29;0.76;0.66;0.75;0.82;0.59767687320709;16;
3365;lu-mz.A.x;buts.f90:67-67;3.74;0.28;0.21;0.27;0.34;0.48114803433418;16;
3382;lu-mz.A.x;syncs.f90:75-77;2.41;0.18;0.28;0.35;0.46;0.88237875699997;8;
3326;lu-mz.A.x;blts.f90:40-48;2.37;0.18;0.13;0.17;0.21;0.34022676944733;16;
3348;lu-mz.A.x;jacu.f90:39-349;2.24;0.17;0.12;0.16;0.2;0.36381679773331;16;
3360;lu-mz.A.x;buts.f90:40-47;2;0.15;0.1;0.15;0.19;0.35603928565979;16;
3066;lu-mz.A.x;rhs.f90:68-74;1.35;0.1;0.07;0.1;0.14;0.30188405513763;16;
3366;lu-mz.A.x;buts.f90:67-67;1.06;0.08;0.04;0.08;0.13;0.3200401365757;16;
3145;lu-mz.A.x;rhs.f90:221-227;1.01;0.08;0.03;0.07;0.12;0.30971020460129;16;
3168;lu-mz.A.x;rhs.f90:274-303;1;0.07;0.05;0.07;0.1;0.22416430711746;16;
3112;lu-mz.A.x;rhs.f90:136-160;1;0.07;0.04;0.07;0.1;0.24875310063362;16;
3152;lu-mz.A.x;rhs.f90:242-245;0.93;0.07;0.04;0.07;0.11;0.26608192920685;16;
3100;lu-mz.A.x;rhs.f90:103-106;0.91;0.07;0.04;0.07;0.09;0.20020121335983;16;
3228;lu-mz.A.x;rhs.f90:413-437;0.9;0.07;0.03;0.07;0.1;0.24357542395592;16;
3117;lu-mz.A.x;rhs.f90:180-187;0.89;0.07;0.02;0.06;0.1;0.25768882036209;16;
3195;lu-mz.A.x;rhs.f90:359-365;0.8;0.06;0.04;0.06;0.1;0.2364302277565;16;
3233;lu-mz.A.x;rhs.f90:455-462;0.77;0.06;0.03;0.06;0.08;0.21301221847534;16;
3173;lu-mz.A.x;rhs.f90:322-329;0.77;0.06;0.04;0.06;0.09;0.19228118658066;16;
3050;lu-mz.A.x;rhs.f90:65-65;0.66;0.05;0.02;0.05;0.06;0.16755236685276;16;
3108;lu-mz.A.x;rhs.f90:110-133;0.64;0.05;0.01;0.05;0.07;0.21285063028336;16;
3096;lu-mz.A.x;rhs.f90:90-100;0.64;0.05;0.03;0.05;0.07;0.13342021405697;16;
3158;lu-mz.A.x;rhs.f90:250-271;0.64;0.05;0.02;0.05;0.07;0.19256249070168;16;
3226;lu-mz.A.x;rhs.f90:447-455;0.6;0.04;0.02;0.04;0.08;0.18875932693481;16;
3220;lu-mz.A.x;rhs.f90:388-410;0.58;0.04;0.02;0.04;0.06;0.17551016807556;16;
2234;lu-mz.A.x;ssor.f90:46-48;0.56;0.04;0.02;0.04;0.06;0.15130531787872;16;
3149;lu-mz.A.x;rhs.f90:230-239;0.56;0.04;0.02;0.04;0.06;0.20384208858013;16;
3199;lu-mz.A.x;rhs.f90:368-377;0.54;0.04;0.02;0.04;0.05;0.14383874833584;16;
3231;lu-mz.A.x;rhs.f90:358-475;0.51;0.04;0.02;0.04;0.06;0.18250766396523;16;
3364;lu-mz.A.x;buts.f90:67-67;0.47;0.04;0.01;0.03;0.06;0.18683584034443;16;
3368;lu-mz.A.x;buts.f90:67-67;0.43;0.03;0.01;0.03;0.06;0.22020943462849;16;
1972;lu-mz.A.x;exact.f90:4-52;0.34;0.03;0;0.02;0.05;0.19437426328659;16;
2390;lu-mz.A.x;ssor.f90:163-163;0.34;0.03;0.01;0.02;0.05;0.18030107021332;16;
2389;lu-mz.A.x;ssor.f90:163-163;0.3;0.02;0;0.02;0.05;0.18460857868195;16;
3166;lu-mz.A.x;rhs.f90:314-322;0.23;0.02;0;0.02;0.05;0.15203742682934;16;
3343;lu-mz.A.x;jacu.f90:293-293;0.22;0.02;0;0.02;0.04;0.14956878125668;16;
3169;lu-mz.A.x;rhs.f90:220-342;0.19;0.01;0;0.02;0.03;0.12252640724182;14;
3227;lu-mz.A.x;rhs.f90:413-437;0.12;0.01;0;0.01;0.02;0.070425912737846;15;
3113;lu-mz.A.x;rhs.f90:171-176;0.12;0.01;0;0.01;0.02;0.074710316956043;13;
3206;lu-mz.A.x;rhs.f90:383-383;0.12;0.01;0;0.01;0.03;0.098708108067513;11;
2887;lu-mz.A.x;exch_qbc.f90:263-265;0.12;0.01;0;0.01;0.02;0.068470396101475;15;
2238;lu-mz.A.x;ssor.f90:48-48;0.12;0.01;0;0.01;0.03;0.1014412343502;13;
3120;lu-mz.A.x;rhs.f90:198-202;0.11;0.01;0;0.01;0.03;0.083324879407883;12;
3216;lu-mz.A.x;rhs.f90:380-383;0.11;0.01;0;0.01;0.01;0.052720595151186;13;
3159;lu-mz.A.x;rhs.f90:249-271;0.11;0.01;0;0.01;0.02;0.081984452903271;10;
2870;lu-mz.A.x;exch_qbc.f90:253-255;0.09;0.01;0;0.01;0.01;0.053762838244438;13;
3340;lu-mz.A.x;jacu.f90:44-349;0.08;0.01;0;0.01;0.01;0.041309475898743;9;
3313;lu-mz.A.x;jacld.f90:45-350;0.08;0.01;0;0.01;0.01;0.060274608433247;10;
3212;lu-mz.A.x;rhs.f90:383-383;0.07;0.01;0;0.01;0.02;0.055250845849514;10;
3214;lu-mz.A.x;rhs.f90:380-383;0.06;0;0;0.01;0.01;0.026022523641586;12;
2397;lu-mz.A.x;ssor.f90:161-163;0.06;0;0;0.01;0.01;0.049312230199575;9;
3369;lu-mz.A.x;buts.f90:55-55;0.06;0;0;0.01;0.01;0.019258368760347;12;
2399;lu-mz.A.x;ssor.f90:161-163;0.06;0;0;0.01;0.01;0.036670867353678;9;
3315;lu-mz.A.x;jacld.f90:40-40;0.05;0;0;0.01;0.02;0.047658111900091;9;
2395;lu-mz.A.x;ssor.f90:161-163;0.05;0;0;0.01;0.01;0.042510889470577;10;
3221;lu-mz.A.x;rhs.f90:387-410;0.05;0;0;0.01;0.01;0.066359102725983;7;
2853;lu-mz.A.x;exch_qbc.f90:226-228;0.05;0;0;0.01;0.01;0.020110698416829;11;
2396;lu-mz.A.x;ssor.f90:161-163;0.05;0;0;0.01;0.01;0.035093583166599;8;
3347;lu-mz.A.x;jacu.f90:293-349;0.05;0;0;0.01;0.01;0.036328781396151;8;
3388;lu-mz.A.x;syncs.f90:113-115;0.05;0;0;0.02;0.03;0.20578792691231;3;
3230;lu-mz.A.x;rhs.f90:437-437;0.04;0;0;0.01;0.01;0.032571092247963;8;
2398;lu-mz.A.x;ssor.f90:161-163;0.04;0;0;0.01;0.01;0.033405244350433;7;
3928;lu-mz.A.x;exchange_1.f90:5-33;0.04;0;0;0.01;0.01;0.032694667577744;7;
3154;lu-mz.A.x;rhs.f90:263-271;0.03;0;0;0.01;0.01;0.034344356507063;6;
3312;lu-mz.A.x;jacld.f90:45-350;0.03;0;0;0.01;0.01;0.034220106899738;6;
3339;lu-mz.A.x;jacu.f90:5-288;0.03;0;0;0.01;0.01;0.026212308555841;7;
3331;lu-mz.A.x;blts.f90:57-57;0.03;0;0;0;0;0.00087356357835233;8;
3105;lu-mz.A.x;rhs.f90:110-133;0.03;0;0;0.01;0.01;0.036658391356468;5;
2394;lu-mz.A.x;ssor.f90:161-163;0.03;0;0;0.01;0.01;0.027158193290234;6;
3211;lu-mz.A.x;rhs.f90:383-383;0.03;0;0;0.01;0.01;0.064260497689247;4;
3363;lu-mz.A.x;buts.f90:67-67;0.03;0;0;0.01;0.01;0.069125913083553;4;
3187;lu-mz.A.x;rhs.f90:359-359;0.03;0;0;0.01;0.01;0.029847076162696;5;
2044;lu-mz.A.x;erhs.f90:71-86;0.03;0;0;0.01;0.01;0.029918571934104;5;
3341;lu-mz.A.x;jacu.f90:44-293;0.03;0;0;0;0.01;0.00085408857557923;6;
2836;lu-mz.A.x;exch_qbc.f90:216-218;0.03;0;0;0.01;0.01;0.029924158006907;5;
2149;lu-mz.A.x;erhs.f90:374-385;0.03;0;0;0;0;0.00092101685004309;6;
2236;lu-mz.A.x;ssor.f90:46-48;0.03;0;0;0.01;0.01;0.031213933601975;5;
3327;lu-mz.A.x;blts.f90:40-40;0.03;0;0;0;0;0.00083195435581729;6;
2385;lu-mz.A.x;ssor.f90:163-163;0.02;0;0;0.01;0.01;0.033325783908367;4;
3359;lu-mz.A.x;buts.f90:47-47;0.02;0;0;0;0.01;0.00080959917977452;5;
2181;lu-mz.A.x;erhs.f90:422-446;0.02;0;0;0;0.01;0.00057987158652395;5;
2075;lu-mz.A.x;erhs.f90:156-180;0.02;0;0;0.01;0.01;0.033558540046215;4;
3106;lu-mz.A.x;rhs.f90:136-136;0.02;0;0;0.01;0.01;0.03904964402318;3;
3205;lu-mz.A.x;rhs.f90:383-383;0.02;0;0;0;0;0.00079842546256259;4;
3111;lu-mz.A.x;rhs.f90:166-166;0.02;0;0;0;0;0.00062041636556387;4;
3358;lu-mz.A.x;buts.f90:40-47;0.02;0;0;0;0;0.00078333355486393;4;
3219;lu-mz.A.x;rhs.f90:410-410;0.02;0;0;0;0;0.00075477198697627;4;
3065;lu-mz.A.x;rhs.f90:68-68;0.02;0;0;0;0.01;0.00085007725283504;4;
2005;lu-mz.A.x;setiv.f90:49-60;0.02;0;0;0;0.01;0.0007785182679072;4;
2103;lu-mz.A.x;erhs.f90:251-254;0.02;0;0;0;0.01;0.00091499520931393;4;
3086;lu-mz.A.x;rhs.f90:87-198;0.02;0;0;0.01;0.01;0.040065668523312;3;
3184;lu-mz.A.x;rhs.f90:471-475;0.01;0;0;0;0.01;0.0010160704841837;3;
1992;lu-mz.A.x;setiv.f90:43-46;0.01;0;0;0;0.01;0.00093308626674116;3;
3042;lu-mz.A.x;rhs.f90:60-60;0.01;0;0.01;0.01;0.01;0.047713942825794;2;
3362;lu-mz.A.x;buts.f90:40-67;0.01;0;0;0.01;0.01;0.047842290252447;2;
3383;lu-mz.A.x;syncs.f90:81-88;0.01;0;0;0.01;0.01;0.048529423773289;2;
2126;lu-mz.A.x;erhs.f90:331-338;0.01;0;0;0;0;0.00086228369036689;3;
2071;lu-mz.A.x;erhs.f90:129-153;0.01;0;0;0;0.01;5.190995943849e-05;3;
2059;lu-mz.A.x;erhs.f90:109-120;0.01;0;0;0;0;0.00016786959895398;3;
3209;lu-mz.A.x;rhs.f90:383-383;0.01;0;0;0;0;0.00017235901032109;3;
3185;lu-mz.A.x;rhs.f90:359-475;0.01;0;0;0;0;0.00091931893257424;3;
3328;lu-mz.A.x;blts.f90:40-70;0.01;0;0;0.01;0.01;0.048969175666571;2;
3384;lu-mz.A.x;syncs.f90:111-112;0.01;0;0;0;0;0.00089614128228277;3;
3232;lu-mz.A.x;rhs.f90:455-455;0.01;0;0;0.01;0.01;0.046666719019413;2;
2891;lu-mz.A.x;exch_qbc.f90:265-265;0.01;0;0;0;0;0.00012024366151309;3;
3311;lu-mz.A.x;jacld.f90:5-284;0.01;0;0;0;0;0.00094215775607154;3;
3102;lu-mz.A.x;rhs.f90:110-110;0.01;0;0;0;0;5.2391274948604e-05;3;
2367;lu-mz.A.x;ssor.f90:138-138;0.01;0;0;0.01;0.01;0.048327814787626;2;
3329;lu-mz.A.x;blts.f90:70-70;0.01;0;0;0.01;0.01;0.050220992416143;2;
3043;lu-mz.A.x;rhs.f90:60-65;0.01;0;0;0.01;0.01;0.050220992416143;2;
3044;lu-mz.A.x;rhs.f90:63-63;0.01;0;0;0;0;0.0009957974543795;3;
3150;lu-mz.A.x;rhs.f90:230-230;0.01;0;0;0;0;0.001001684111543;3;
3064;lu-mz.A.x;rhs.f90:68-68;0.01;0;0.01;0.01;0.01;0;1;
3048;lu-mz.A.x;rhs.f90:63-63;0.01;0;0;0;0.01;6.5043124777731e-05;2;
3157;lu-mz.A.x;rhs.f90:271-271;0.01;0;0;0;0.01;6.5043124777731e-05;2;
3947;lu-mz.A.x;exchange_1.f90:117-117;0.01;0;0.01;0.01;0.01;0;1;
2004;lu-mz.A.x;setiv.f90:49-49;0.01;0;0.01;0.01;0.01;0;1;
3099;lu-mz.A.x;rhs.f90:103-103;0.01;0;0;0;0.01;0.0012902888702229;2;
2110;lu-mz.A.x;erhs.f90:259-282;0.01;0;0;0;0;3.2410927815363e-05;2;
2374;lu-mz.A.x;ssor.f90:158-158;0.01;0;0;0;0;0.00023674938711338;2;
