block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;
1566;bt-mz.A.x;solve_subs.f90:206-481;22.85;10.28;10.29;10.29;10.29;0;1;
1564;bt-mz.A.x;solve_subs.f90:56-199;14.33;6.45;6.45;6.45;6.45;0;1;
1244;bt-mz.A.x;x_solve.f90:145-308;8.08;3.63;3.64;3.64;3.64;0;1;
1302;bt-mz.A.x;y_solve.f90:144-307;7.9;3.55;3.55;3.55;3.55;0;1;
1586;bt-mz.A.x;z_solve.f90:145-308;7.44;3.35;3.35;3.35;3.35;0;1;
1581;bt-mz.A.x;z_solve.f90:54-136;4.29;1.93;1.93;1.93;1.93;0;1;
1562;bt-mz.A.x;solve_subs.f90:27-51;3.48;1.57;1.57;1.57;1.57;0;1;
1296;bt-mz.A.x;y_solve.f90:54-136;3.42;1.54;1.54;1.54;1.54;0;1;
1240;bt-mz.A.x;x_solve.f90:56-138;2.79;1.26;1.26;1.26;1.26;0;1;
737;bt-mz.A.x;rhs.f90:185-229;1.97;0.88;0.88;0.88;0.88;0;1;
717;bt-mz.A.x;rhs.f90:80-129;1.95;0.88;0.88;0.88;0.88;0;1;
768;bt-mz.A.x;rhs.f90:295-340;1.9;0.85;0.85;0.85;0.85;0;1;
1246;bt-mz.A.x;x_solve.f90:248-248;1.6;0.72;0.72;0.72;0.72;0;1;
1588;bt-mz.A.x;z_solve.f90:248-248;1.52;0.69;0.69;0.69;0.69;0;1;
677;bt-mz.A.x;rhs.f90:37-47;1.51;0.68;0.68;0.68;0.68;0;1;
1326;bt-mz.A.x;y_solve.f90:393-397;1.46;0.66;0.66;0.66;0.66;0;1;
1304;bt-mz.A.x;y_solve.f90:247-247;1.27;0.57;0.57;0.57;0.57;0;1;
458;bt-mz.A.x;initialize.f90:214-248;1.22;0.55;0.55;0.55;0.55;0;1;
1267;bt-mz.A.x;x_solve.f90:394-398;1.12;0.5;0.5;0.5;0.5;0;1;
1567;bt-mz.A.x;solve_subs.f90:508-639;0.97;0.44;0.44;0.44;0.44;0;1;
848;bt-mz.A.x;rhs.f90:64-64;0.9;0.41;0.41;0.41;0.41;0;1;
720;bt-mz.A.x;rhs.f90:149-154;0.81;0.37;0.37;0.37;0.37;0;1;
1636;bt-mz.A.x;z_solve.f90:418-420;0.75;0.34;0.34;0.34;0.34;0;1;
1585;bt-mz.A.x;z_solve.f90:147-248;0.58;0.26;0.26;0.26;0.26;0;1;
780;bt-mz.A.x;rhs.f90:383-388;0.58;0.26;0.26;0.26;0.26;0;1;
749;bt-mz.A.x;rhs.f90:272-277;0.55;0.25;0.25;0.25;0.25;0;1;
1301;bt-mz.A.x;y_solve.f90:146-247;0.4;0.18;0.18;0.18;0.18;0;1;
1243;bt-mz.A.x;x_solve.f90:147-248;0.36;0.16;0.16;0.16;0.16;0;1;
1637;bt-mz.A.x;z_solve.f90:414-420;0.32;0.14;0.14;0.14;0.14;0;1;
1681;bt-mz.A.x;add.f90:29-29;0.32;0.14;0.14;0.14;0.14;0;1;
796;bt-mz.A.x;rhs.f90:402-404;0.26;0.12;0.12;0.12;0.12;0;1;
1593;bt-mz.A.x;z_solve.f90:313-313;0.21;0.1;0.1;0.1;0.1;0;1;
1580;bt-mz.A.x;z_solve.f90:56-130;0.16;0.07;0.07;0.07;0.07;0;1;
460;bt-mz.A.x;exact_solution.f90:24-28;0.12;0.06;0.06;0.06;0.06;0;1;
736;bt-mz.A.x;rhs.f90:186-229;0.1;0.05;0.05;0.05;0.05;0;1;
1589;bt-mz.A.x;z_solve.f90:313-313;0.09;0.04;0.04;0.04;0.04;0;1;
1415;bt-mz.A.x;exch_qbc.f90:261-261;0.07;0.03;0.03;0.03;0.03;0;1;
1633;bt-mz.A.x;z_solve.f90:420-420;0.07;0.03;0.03;0.03;0.03;0;1;
1239;bt-mz.A.x;x_solve.f90:58-138;0.07;0.03;0.03;0.03;0.03;0;1;
1599;bt-mz.A.x;z_solve.f90:343-343;0.06;0.03;0.03;0.03;0.03;0;1;
1632;bt-mz.A.x;z_solve.f90:414-420;0.06;0.03;0.03;0.03;0.03;0;1;
1420;bt-mz.A.x;exch_qbc.f90:261-261;0.06;0.03;0.03;0.03;0.03;0;1;
1312;bt-mz.A.x;y_solve.f90:368-368;0.05;0.02;0.02;0.02;0.02;0;1;
1254;bt-mz.A.x;x_solve.f90:371-378;0.05;0.02;0.02;0.02;0.02;0;1;
718;bt-mz.A.x;rhs.f90:162-169;0.05;0.02;0.02;0.02;0.02;0;1;
853;bt-mz.A.x;rhs.f90:62-64;0.05;0.02;0.02;0.02;0.02;0;1;
1258;bt-mz.A.x;x_solve.f90:347-347;0.05;0.02;0.02;0.02;0.02;0;1;
304;bt-mz.A.x;initialize.f90:37-37;0.05;0.02;0.02;0.02;0.02;0;1;
1627;bt-mz.A.x;z_solve.f90:350-350;0.03;0.02;0.02;0.02;0.02;0;1;
1237;bt-mz.A.x;x_solve.f90:56-56;0.03;0.02;0.02;0.02;0.02;0;1;
767;bt-mz.A.x;rhs.f90:296-340;0.03;0.02;0.02;0.02;0.02;0;1;
1305;bt-mz.A.x;y_solve.f90:330-330;0.03;0.02;0.02;0.02;0.02;0;1;
1255;bt-mz.A.x;x_solve.f90:347-347;0.03;0.02;0.02;0.02;0.02;0;1;
676;bt-mz.A.x;rhs.f90:38-47;0.03;0.02;0.02;0.02;0.02;0;1;
1394;bt-mz.A.x;exch_qbc.f90:250-250;0.03;0.02;0.02;0.02;0.02;0;1;
1257;bt-mz.A.x;x_solve.f90:363-363;0.03;0.02;0.02;0.02;0.02;0;1;
1316;bt-mz.A.x;y_solve.f90:344-359;0.03;0.02;0.02;0.02;0.02;0;1;
854;bt-mz.A.x;rhs.f90:62-64;0.03;0.02;0.02;0.02;0.02;0;1;
1260;bt-mz.A.x;x_solve.f90:363-363;0.03;0.02;0.02;0.02;0.02;0;1;
849;bt-mz.A.x;rhs.f90:64-64;0.03;0.02;0.02;0.02;0.02;0;1;
1295;bt-mz.A.x;y_solve.f90:56-130;0.03;0.02;0.02;0.02;0.02;0;1;
836;bt-mz.A.x;rhs.f90:356-360;0.03;0.02;0.02;0.02;0.02;0;1;
866;bt-mz.A.x;rhs.f90:365-369;0.03;0.02;0.02;0.02;0.02;0;1;
807;bt-mz.A.x;rhs.f90:374-378;0.03;0.02;0.02;0.02;0.02;0;1;
841;bt-mz.A.x;rhs.f90:254-258;0.03;0.02;0.02;0.02;0.02;0;1;
1629;bt-mz.A.x;z_solve.f90:401-401;0.02;0.01;0.01;0.01;0.01;0;1;
748;bt-mz.A.x;rhs.f90:277-277;0.02;0.01;0.01;0.01;0.01;0;1;
1299;bt-mz.A.x;y_solve.f90:143-144;0.02;0.01;0.01;0.01;0.01;0;1;
1677;bt-mz.A.x;add.f90:29-29;0.02;0.01;0.01;0.01;0.01;0;1;
1329;bt-mz.A.x;y_solve.f90:393-393;0.02;0.01;0.01;0.01;0.01;0;1;
795;bt-mz.A.x;rhs.f90:404-404;0.02;0.01;0.01;0.01;0.01;0;1;
1619;bt-mz.A.x;z_solve.f90:374-374;0.02;0.01;0.01;0.01;0.01;0;1;
1306;bt-mz.A.x;y_solve.f90:330-330;0.02;0.01;0.01;0.01;0.01;0;1;
715;bt-mz.A.x;rhs.f90:80-149;0.02;0.01;0.01;0.01;0.01;0;1;
1313;bt-mz.A.x;y_solve.f90:344-344;0.02;0.01;0.01;0.01;0.01;0;1;
1315;bt-mz.A.x;y_solve.f90:359-359;0.02;0.01;0.01;0.01;0.01;0;1;
1623;bt-mz.A.x;z_solve.f90:358-374;0.02;0.01;0.01;0.01;0.01;0;1;
1399;bt-mz.A.x;exch_qbc.f90:250-250;0.02;0.01;0.01;0.01;0.01;0;1;
1357;bt-mz.A.x;exch_qbc.f90:211-211;0.02;0.01;0.01;0.01;0.01;0;1;
798;bt-mz.A.x;rhs.f90:402-404;0.02;0.01;0.01;0.01;0.01;0;1;
1317;bt-mz.A.x;y_solve.f90:351-351;0.02;0.01;0.01;0.01;0.01;0;1;
1252;bt-mz.A.x;x_solve.f90:363-363;0.02;0.01;0.01;0.01;0.01;0;1;
1259;bt-mz.A.x;x_solve.f90:354-354;0.02;0.01;0.01;0.01;0.01;0;1;
678;bt-mz.A.x;rhs.f90:37-47;0.02;0.01;0.01;0.01;0.01;0;1;
507;bt-mz.A.x;exact_rhs.f90:70-101;0.02;0.01;0.01;0.01;0.01;0;1;
1319;bt-mz.A.x;y_solve.f90:336-359;0.02;0.01;0.01;0.01;0.01;0;1;
810;bt-mz.A.x;rhs.f90:263-267;0.02;0.01;0.01;0.01;0.01;0;1;
1628;bt-mz.A.x;z_solve.f90:395-395;0.01;0.01;0.01;0.01;0.01;0;1;
742;bt-mz.A.x;rhs.f90:253-253;0.01;0.01;0.01;0.01;0.01;0;1;
1603;bt-mz.A.x;z_solve.f90:343-343;0.01;0.01;0.01;0.01;0.01;0;1;
746;bt-mz.A.x;rhs.f90:272-272;0.01;0.01;0.01;0.01;0.01;0;1;
1608;bt-mz.A.x;z_solve.f90:358-366;0.01;0.01;0.01;0.01;0.01;0;1;
1294;bt-mz.A.x;y_solve.f90:143-143;0.01;0.01;0.01;0.01;0.01;0;1;
1238;bt-mz.A.x;x_solve.f90:144-144;0.01;0.01;0.01;0.01;0.01;0;1;
844;bt-mz.A.x;rhs.f90:64-64;0.01;0.01;0.01;0.01;0.01;0;1;
1324;bt-mz.A.x;y_solve.f90:393-393;0.01;0.01;0.01;0.01;0.01;0;1;
1265;bt-mz.A.x;x_solve.f90:394-394;0.01;0.01;0.01;0.01;0.01;0;1;
858;bt-mz.A.x;rhs.f90:64-64;0.01;0.01;0.01;0.01;0.01;0;1;
1325;bt-mz.A.x;y_solve.f90:393-397;0.01;0.01;0.01;0.01;0.01;0;1;
772;bt-mz.A.x;rhs.f90:360-360;0.01;0.01;0.01;0.01;0.01;0;1;
1592;bt-mz.A.x;z_solve.f90:313-313;0.01;0.01;0.01;0.01;0.01;0;1;
714;bt-mz.A.x;rhs.f90:80-162;0.01;0.01;0.01;0.01;0.01;0;1;
1247;bt-mz.A.x;x_solve.f90:335-335;0.01;0.01;0.01;0.01;0.01;0;1;
1373;bt-mz.A.x;exch_qbc.f90:222-222;0.01;0.01;0.01;0.01;0.01;0;1;
1256;bt-mz.A.x;x_solve.f90:354-354;0.01;0.01;0.01;0.01;0.01;0;1;
757;bt-mz.A.x;rhs.f90:182-182;0.01;0.01;0.01;0.01;0.01;0;1;
1622;bt-mz.A.x;z_solve.f90:374-374;0.01;0.01;0.01;0.01;0.01;0;1;
682;bt-mz.A.x;rhs.f90:37-402;0.01;0.01;0.01;0.01;0.01;0;1;
1688;bt-mz.A.x;add.f90:29-29;0.01;0.01;0.01;0.01;0.01;0;1;
1635;bt-mz.A.x;z_solve.f90:420-420;0.01;0.01;0.01;0.01;0.01;0;1;
1318;bt-mz.A.x;y_solve.f90:359-359;0.01;0.01;0.01;0.01;0.01;0;1;
545;bt-mz.A.x;exact_rhs.f90:170-201;0.01;0.01;0.01;0.01;0.01;0;1;
582;bt-mz.A.x;exact_rhs.f90:270-301;0.01;0.01;0.01;0.01;0.01;0;1;
1626;bt-mz.A.x;z_solve.f90:350-374;0.01;0.01;0.01;0.01;0.01;0;1;
1298;bt-mz.A.x;y_solve.f90:90-90;0.01;0.01;0.01;0.01;0.01;0;1;
838;bt-mz.A.x;rhs.f90:245-249;0.01;0.01;0.01;0.01;0.01;0;1;
814;bt-mz.A.x;rhs.f90:347-351;0.01;0.01;0.01;0.01;0.01;0;1;
812;bt-mz.A.x;rhs.f90:236-240;0.01;0.01;0.01;0.01;0.01;0;1;
517;bt-mz.A.x;exact_rhs.f90:122-122;0.01;0.01;0.01;0.01;0.01;0;1;
541;bt-mz.A.x;exact_rhs.f90:149-167;0.01;0.01;0.01;0.01;0.01;0;1;
475;bt-mz.A.x;exact_rhs.f90:32-32;0.01;0.01;0.01;0.01;0.01;0;1;
