block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;
1241;bt-mz.A.x;solve_subs.f90:206-481;24.96;7.79;;;;;;
1239;bt-mz.A.x;solve_subs.f90:56-199;13.32;4.16;;;;;;
954;bt-mz.A.x;x_solve.f90:145-308;7.81;2.44;;;;;;
1003;bt-mz.A.x;y_solve.f90:144-307;7.13;2.23;;;;;;
1263;bt-mz.A.x;z_solve.f90:145-308;6.48;2.02;;;;;;
1237;bt-mz.A.x;solve_subs.f90:27-51;4.06;1.27;;;;;;
998;bt-mz.A.x;y_solve.f90:54-136;3.62;1.13;;;;;;
950;bt-mz.A.x;x_solve.f90:56-138;3.19;1;;;;;;
1257;bt-mz.A.x;z_solve.f90:54-136;2.72;0.85;;;;;;
646;bt-mz.A.x;rhs.f90:295-340;1.97;0.62;;;;;;
595;bt-mz.A.x;rhs.f90:80-129;1.67;0.52;;;;;;
615;bt-mz.A.x;rhs.f90:185-229;1.43;0.45;;;;;;
1265;bt-mz.A.x;z_solve.f90:248-248;1.28;0.4;;;;;;
1005;bt-mz.A.x;y_solve.f90:247-247;1.28;0.4;;;;;;
558;bt-mz.A.x;rhs.f90:37-47;1.12;0.35;;;;;;
956;bt-mz.A.x;x_solve.f90:248-248;1.09;0.34;;;;;;
1019;bt-mz.A.x;y_solve.f90:393-397;1.07;0.34;;;;;;
969;bt-mz.A.x;x_solve.f90:394-398;1.01;0.32;;;;;;
702;bt-mz.A.x;rhs.f90:64-64;0.93;0.29;;;;;;
374;bt-mz.A.x;initialize.f90:214-248;0.85;0.27;;;;;;
598;bt-mz.A.x;rhs.f90:149-154;0.63;0.2;;;;;;
627;bt-mz.A.x;rhs.f90:272-277;0.56;0.18;;;;;;
1325;bt-mz.A.x;add.f90:29-29;0.53;0.17;;;;;;
1290;bt-mz.A.x;z_solve.f90:418-420;0.51;0.16;;;;;;
658;bt-mz.A.x;rhs.f90:383-388;0.46;0.15;;;;;;
1243;bt-mz.A.x;solve_subs.f90:508-639;0.45;0.14;;;;;;
1270;bt-mz.A.x;z_solve.f90:313-313;0.43;0.14;;;;;;
1262;bt-mz.A.x;z_solve.f90:147-248;0.4;0.13;;;;;;
674;bt-mz.A.x;rhs.f90:402-404;0.37;0.12;;;;;;
1291;bt-mz.A.x;z_solve.f90:414-420;0.22;0.07;;;;;;
1002;bt-mz.A.x;y_solve.f90:146-247;0.19;0.06;;;;;;
1079;bt-mz.A.x;exch_qbc.f90:250-250;0.19;0.06;;;;;;
1287;bt-mz.A.x;z_solve.f90:420-420;0.16;0.05;;;;;;
1095;bt-mz.A.x;exch_qbc.f90:261-261;0.11;0.04;;;;;;
1063;bt-mz.A.x;exch_qbc.f90:222-222;0.1;0.03;;;;;;
1289;bt-mz.A.x;z_solve.f90:420-420;0.1;0.03;;;;;;
1010;bt-mz.A.x;y_solve.f90:359-359;0.08;0.03;;;;;;
953;bt-mz.A.x;x_solve.f90:147-248;0.08;0.02;;;;;;
997;bt-mz.A.x;y_solve.f90:56-130;0.08;0.02;;;;;;
376;bt-mz.A.x;exact_solution.f90:24-28;0.06;0.02;;;;;;
645;bt-mz.A.x;rhs.f90:296-340;0.06;0.02;;;;;;
687;bt-mz.A.x;rhs.f90:347-351;0.06;0.02;;;;;;
1266;bt-mz.A.x;z_solve.f90:313-313;0.05;0.01;;;;;;
1277;bt-mz.A.x;z_solve.f90:358-358;0.05;0.01;;;;;;
1008;bt-mz.A.x;y_solve.f90:344-344;0.05;0.01;;;;;;
1011;bt-mz.A.x;y_solve.f90:336-359;0.05;0.01;;;;;;
711;bt-mz.A.x;rhs.f90:365-369;0.05;0.01;;;;;;
680;bt-mz.A.x;rhs.f90:374-378;0.05;0.01;;;;;;
544;bt-mz.A.x;adi.f90:30-33;0.03;0.01;;;;;;
1275;bt-mz.A.x;z_solve.f90:386-386;0.03;0.01;;;;;;
614;bt-mz.A.x;rhs.f90:186-229;0.03;0.01;;;;;;
1020;bt-mz.A.x;y_solve.f90:393-393;0.03;0.01;;;;;;
593;bt-mz.A.x;rhs.f90:80-149;0.03;0.01;;;;;;
971;bt-mz.A.x;x_solve.f90:53-335;0.03;0.01;;;;;;
596;bt-mz.A.x;rhs.f90:162-169;0.03;0.01;;;;;;
1046;bt-mz.A.x;exch_qbc.f90:211-211;0.03;0.01;;;;;;
1009;bt-mz.A.x;y_solve.f90:351-351;0.03;0.01;;;;;;
960;bt-mz.A.x;x_solve.f90:354-354;0.03;0.01;;;;;;
560;bt-mz.A.x;rhs.f90:37-37;0.03;0.01;;;;;;
1279;bt-mz.A.x;z_solve.f90:374-374;0.03;0.01;;;;;;
417;bt-mz.A.x;exact_rhs.f90:70-101;0.03;0.01;;;;;;
683;bt-mz.A.x;rhs.f90:263-267;0.03;0.01;;;;;;
1039;bt-mz.A.x;exch_qbc.f90:207-207;0.02;0;;;;;;
938;bt-mz.A.x;x_solve.f90:47-53;0.02;0;;;;;;
1284;bt-mz.A.x;z_solve.f90:414-414;0.02;0;;;;;;
1292;bt-mz.A.x;z_solve.f90:414-414;0.02;0;;;;;;
1013;bt-mz.A.x;y_solve.f90:368-368;0.02;0;;;;;;
648;bt-mz.A.x;rhs.f90:236-351;0.02;0;;;;;;
963;bt-mz.A.x;x_solve.f90:371-371;0.02;0;;;;;;
1276;bt-mz.A.x;z_solve.f90:350-350;0.02;0;;;;;;
1017;bt-mz.A.x;y_solve.f90:393-393;0.02;0;;;;;;
1006;bt-mz.A.x;y_solve.f90:330-330;0.02;0;;;;;;
959;bt-mz.A.x;x_solve.f90:347-347;0.02;0;;;;;;
700;bt-mz.A.x;rhs.f90:64-64;0.02;0;;;;;;
1278;bt-mz.A.x;z_solve.f90:358-366;0.02;0;;;;;;
1049;bt-mz.A.x;exch_qbc.f90:211-211;0.02;0;;;;;;
957;bt-mz.A.x;x_solve.f90:335-335;0.02;0;;;;;;
682;bt-mz.A.x;rhs.f90:263-267;0.02;0;;;;;;
597;bt-mz.A.x;rhs.f90:149-149;0.02;0;;;;;;
961;bt-mz.A.x;x_solve.f90:363-363;0.02;0;;;;;;
452;bt-mz.A.x;exact_rhs.f90:170-201;0.02;0;;;;;;
487;bt-mz.A.x;exact_rhs.f90:270-301;0.02;0;;;;;;
1259;bt-mz.A.x;z_solve.f90:130-130;0.02;0;;;;;;
999;bt-mz.A.x;y_solve.f90:130-130;0.02;0;;;;;;
