loop_id;module;function_name;function_id;source_info;level;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;
189;lu-mz.A.x;buts;44;buts.f90:55-227;Innermost;22.34;1.73;1.59;1.72;1.94;1.0679301023483;16;
182;lu-mz.A.x;blts;42;blts.f90:57-227;Innermost;17.89;1.38;1.27;1.38;1.5;0.83482390642166;16;
186;lu-mz.A.x;jacu;43;jacu.f90:44-349;Innermost;12.82;0.99;0.87;0.99;1.12;0.87212461233139;16;
178;lu-mz.A.x;jacld;41;jacld.f90:40-350;Innermost;10.05;0.78;0.66;0.78;0.86;0.59101569652557;16;
180;lu-mz.A.x;blts;42;blts.f90:40-48;Innermost;2.85;0.22;0.17;0.22;0.27;0.42797073721886;16;
184;lu-mz.A.x;jacu;43;jacu.f90:39-349;Innermost;2.63;0.2;0.17;0.2;0.25;0.30590978264809;16;
187;lu-mz.A.x;buts;44;buts.f90:40-47;Innermost;2.08;0.16;0.1;0.16;0.22;0.4223829805851;16;
139;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:209-475;InBetween;1.42;0.11;0.06;0.11;0.17;0.34023383259773;16;
157;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:221-227;Innermost;1.42;0.11;0.08;0.11;0.15;0.23332957923412;16;
170;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:68-74;Innermost;1.41;0.11;0.07;0.11;0.14;0.23930436372757;16;
164;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:136-160;Innermost;1.08;0.08;0.05;0.08;0.11;0.21300537884235;16;
159;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:242-245;Innermost;0.96;0.07;0.05;0.07;0.09;0.18102270364761;16;
142;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:413-437;Innermost;0.92;0.07;0.02;0.07;0.12;0.3089924454689;16;
166;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:103-106;Innermost;0.9;0.07;0.04;0.07;0.1;0.22081413865089;16;
155;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:274-303;Innermost;0.83;0.06;0.03;0.06;0.09;0.20944647490978;16;
158;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:230-239;Innermost;0.77;0.06;0.04;0.06;0.09;0.20263443887234;16;
154;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:322-329;Innermost;0.77;0.06;0.03;0.06;0.08;0.17148712277412;16;
163;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:180-187;Innermost;0.76;0.06;0.03;0.06;0.09;0.23404017090797;16;
144;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:359-365;Innermost;0.71;0.05;0.02;0.05;0.08;0.2109015583992;16;
106;lu-mz.A.x;ssor_._omp_fn.0;26;ssor.f90:46-48;Innermost;0.67;0.05;0.02;0.05;0.07;0.16865800321102;16;
146;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:388-410;Innermost;0.66;0.05;0.03;0.05;0.08;0.17525199055672;16;
165;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:110-133;Innermost;0.64;0.05;0.02;0.05;0.08;0.2508020401001;16;
160;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:250-271;Innermost;0.62;0.05;0.03;0.05;0.08;0.13962450623512;16;
141;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:455-462;Innermost;0.61;0.05;0.02;0.05;0.08;0.20735639333725;16;
152;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:220-342;InBetween;0.58;0.04;0.02;0.04;0.06;0.15764014422894;16;
167;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:90-100;Innermost;0.56;0.04;0.02;0.04;0.07;0.20161046087742;16;
172;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:65-65;Innermost;0.55;0.04;0.02;0.04;0.06;0.14014527201653;16;
99;lu-mz.A.x;ssor_._omp_fn.0;26;ssor.f90:39-163;InBetween;0.49;0.04;0.02;0.04;0.06;0.12700696289539;16;
185;lu-mz.A.x;jacu;43;jacu.f90:39-356;Outermost;0.44;0.03;0.02;0.03;0.05;0.14424633979797;16;
145;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:368-377;Innermost;0.41;0.03;0.01;0.03;0.05;0.14560647308826;16;
162;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:90-202;InBetween;0.31;0.02;0.01;0.02;0.04;0.11472181975842;16;
100;lu-mz.A.x;ssor_._omp_fn.0;26;ssor.f90:163-163;Innermost;0.24;0.02;0;0.02;0.04;0.12862901389599;16;
149;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:383-383;Innermost;0.21;0.02;0.01;0.02;0.03;0.080609671771526;15;
179;lu-mz.A.x;jacld;41;jacld.f90:40-350;Outermost;0.18;0.01;0;0.02;0.03;0.10557862371206;14;
133;lu-mz.A.x;copy_x_face_._omp_fn.1;33;exch_qbc.f90:263-265;Innermost;0.11;0.01;0.01;0.01;0.03;0.090698070824146;10;
107;lu-mz.A.x;ssor_._omp_fn.0;26;ssor.f90:46-48;InBetween;0.11;0.01;0;0.01;0.01;0.050832524895668;14;
151;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:383-383;Innermost;0.11;0.01;0;0.01;0.02;0.061931163072586;13;
150;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:380-383;Innermost;0.08;0.01;0;0.01;0.01;0.043109286576509;10;
190;lu-mz.A.x;buts;44;buts.f90:55-227;Outermost;0.07;0.01;0;0.01;0.01;0.050624065101147;9;
131;lu-mz.A.x;copy_x_face_._omp_fn.0;32;exch_qbc.f90:253-255;Innermost;0.06;0;0;0.01;0.02;0.069982543587685;10;
129;lu-mz.A.x;copy_y_face_._omp_fn.1;31;exch_qbc.f90:226-228;Innermost;0.05;0;0;0.01;0.01;0.049175780266523;7;
92;lu-mz.A.x;erhs_._omp_fn.0;24;erhs.f90:71-86;Innermost;0.03;0;0;0;0.01;0.0001466403628001;8;
127;lu-mz.A.x;copy_y_face_._omp_fn.0;30;exch_qbc.f90:216-218;Innermost;0.03;0;0;0;0;8.0086101661436e-05;8;
169;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:63-74;InBetween;0.03;0;0;0;0.01;0.00014716162695549;8;
101;lu-mz.A.x;ssor_._omp_fn.0;26;ssor.f90:115-144;Single;0.03;0;0;0.01;0.01;0.024390118196607;7;
58;lu-mz.A.x;setiv_._omp_fn.0;22;setiv.f90:40-60;Innermost;0.03;0;0;0;0.01;0.00011349616397638;7;
88;lu-mz.A.x;erhs_._omp_fn.0;24;erhs.f90:129-153;Innermost;0.02;0;0;0;0;0.00013714090164285;6;
103;lu-mz.A.x;ssor_._omp_fn.0;26;ssor.f90:71-100;Single;0.02;0;0;0.01;0.01;0.028894502669573;5;
81;lu-mz.A.x;erhs_._omp_fn.0;24;erhs.f90:251-254;Innermost;0.02;0;0;0;0.01;0.00018199406622443;5;
135;lu-mz.A.x;exch_qbc;36;exch_qbc.f90:137-194;Single;0.02;0;0;0.01;0.01;0.037356276065111;3;
168;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:60-74;Outermost;0.02;0;0;0;0;5.3652314818464e-05;4;
188;lu-mz.A.x;buts;44;buts.f90:40-47;Outermost;0.02;0;0;0;0;7.2515176725574e-05;4;
59;lu-mz.A.x;erhs_._omp_fn.0;24;erhs.f90:285-484;InBetween;0.02;0;0;0;0;4.8629994125804e-05;4;
183;lu-mz.A.x;blts;42;blts.f90:57-227;Outermost;0.02;0;0;0;0.01;0.00014330681005958;4;
66;lu-mz.A.x;erhs_._omp_fn.0;24;erhs.f90:396-419;Innermost;0.01;0;0;0;0;6.3630206568632e-05;3;
80;lu-mz.A.x;erhs_._omp_fn.0;24;erhs.f90:237-248;Innermost;0.01;0;0;0;0;6.4524298068136e-05;3;
134;lu-mz.A.x;copy_x_face_._omp_fn.1;33;exch_qbc.f90:263-265;Outermost;0.01;0;0;0;0;7.2172195359599e-05;3;
95;lu-mz.A.x;erhs_._omp_fn.0;24;erhs.f90:57-59;Innermost;0.01;0;0;0;0;6.3459825469181e-05;3;
132;lu-mz.A.x;copy_x_face_._omp_fn.0;32;exch_qbc.f90:253-255;Outermost;0.01;0;0;0;0;8.7285225163214e-05;3;
62;lu-mz.A.x;erhs_._omp_fn.0;24;erhs.f90:422-446;Innermost;0.01;0;0;0;0;8.6515297880396e-05;3;
90;lu-mz.A.x;erhs_._omp_fn.0;24;erhs.f90:109-120;Innermost;0.01;0;0;0;0.01;0.00011144021118525;3;
1;lu-mz.A.x;init_workarray_._omp_fn.0;7;lu.f90:437-452;InBetween;0.01;0;0;0;0;2.8991764338571e-05;2;
181;lu-mz.A.x;blts;42;blts.f90:40-48;Outermost;0.01;0;0;0;0;0.00014832529996056;2;
153;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:220-342;Outermost;0.01;0;0;0;0;3.0003287974978e-05;2;
78;lu-mz.A.x;erhs_._omp_fn.0;24;erhs.f90:285-309;Innermost;0.01;0;0;0;0;0.00011770034325309;2;
87;lu-mz.A.x;erhs_._omp_fn.0;24;erhs.f90:156-180;Innermost;0.01;0;0;0;0;6.0538681282196e-05;2;
197;lu-mz.A.x;error_._omp_fn.0;48;error.f90:42-46;Innermost;0.01;0;0;0;0;8.9124776422977e-05;2;
61;lu-mz.A.x;erhs_._omp_fn.0;24;erhs.f90:464-471;Innermost;0.01;0;0;0;0;8.8445158326067e-05;2;
70;lu-mz.A.x;erhs_._omp_fn.0;24;erhs.f90:388-391;Innermost;0;0;0;0;0;0;1;
76;lu-mz.A.x;erhs_._omp_fn.0;24;erhs.f90:331-338;Innermost;0;0;0;0;0;0;1;
105;lu-mz.A.x;ssor_._omp_fn.0;26;ssor.f90:43-48;Outermost;0;0;0;0;0;0;1;
136;lu-mz.A.x;exch_qbc;36;exch_qbc.f90:58-127;Outermost;0;0;0;0;0;0;1;
89;lu-mz.A.x;erhs_._omp_fn.0;24;erhs.f90:123-126;Innermost;0;0;0;0;0;0;1;
161;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:87-202;Outermost;0;0;0;0;0;0;1;
140;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:209-475;Outermost;0;0;0;0;0;0;1;
16;lu-mz.A.x;lu_mz;9;lu.f90:242-248;Innermost;0;0;0;0;0;0;1;
19;lu-mz.A.x;lu_mz;9;lu.f90:136-163;Single;0;0;0;0;0;0;1;
138;lu-mz.A.x;exch_qbc;36;exch_qbc.f90:23-49;Single;0;0;0;0;0;0;1;
86;lu-mz.A.x;erhs_._omp_fn.0;24;erhs.f90:200-207;Innermost;0;0;0;0;0;0;1;
82;lu-mz.A.x;erhs_._omp_fn.0;24;erhs.f90:259-282;Innermost;0;0;0;0;0;0;1;
65;lu-mz.A.x;erhs_._omp_fn.0;24;erhs.f90:374-385;Innermost;0;0;0;0;0;0;1;
4;lu-mz.A.x;init_workarray_._omp_fn.0;7;lu.f90:437-456;InBetween;0;0;0;0;0;0;1;
137;lu-mz.A.x;exch_qbc;36;exch_qbc.f90:87-119;Innermost;0;0;0;0;0;0;1;
69;lu-mz.A.x;erhs_._omp_fn.0;24;erhs.f90:391-391;Innermost;0;0;0.01;0.01;0.01;0;1;
