block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;
628;lbm;lbm_phys.c:45-217;47.65;54.71;;;;;;
654;lbm;lbm_phys.c:232-239,lbm_struct.h:130-130;21.38;24.54;;;;;;
667;lbm;lbm_phys.c:235-239,lbm_struct.h:130-130;4.25;4.88;;;;;;
664;lbm;lbm_phys.c:235-239,lbm_struct.h:130-130;3.91;4.49;;;;;;
668;lbm;lbm_phys.c:228-239,lbm_struct.h:130-130;3.9;4.48;;;;;;
665;lbm;lbm_phys.c:238-239,lbm_struct.h:130-130;3.52;4.05;;;;;;
662;lbm;lbm_phys.c:235-239,lbm_struct.h:130-130;3.52;4.04;;;;;;
661;lbm;lbm_phys.c:238-239,lbm_struct.h:130-130;2.52;2.89;;;;;;
655;lbm;lbm_phys.c:235-239,lbm_struct.h:130-130;2.04;2.34;;;;;;
600;lbm;lbm_phys.c:191-191,lbm_struct.h:148-148;1.11;1.28;;;;;;
658;lbm;lbm_phys.c:238-239,lbm_struct.h:130-130;1.02;1.17;;;;;;
630;lbm;lbm_phys.c:53-53,lbm_struct.h:130-130;0.73;0.84;;;;;;
590;lbm;lbm_phys.c:131-135;0.61;0.7;;;;;;
637;lbm;lbm_phys.c:228-235;0.36;0.41;;;;;;
577;lbm;lbm_phys.c:45-99;0.31;0.35;;;;;;
657;lbm;lbm_phys.c:232-235;0.3;0.34;;;;;;
606;lbm;lbm_phys.c:190-190;0.27;0.31;;;;;;
707;lbm;main.c:89-95;0.22;0.25;;;;;;
659;lbm;lbm_phys.c:236-236;0.21;0.24;;;;;;
645;lbm;lbm_phys.c:236-236;0.19;0.22;;;;;;
643;lbm;lbm_phys.c:236-236;0.17;0.2;;;;;;
666;lbm;lbm_phys.c:236-236;0.17;0.2;;;;;;
663;lbm;lbm_phys.c:235-235;0.14;0.16;;;;;;
604;lbm;lbm_phys.c:191-191;0.13;0.15;;;;;;
573;lbm;lbm_phys.c:75-81;0.13;0.14;;;;;;
506;lbm;lbm_struct.h:148-148,lbm_init.c:52-58;0.13;0.14;;;;;;
505;lbm;lbm_struct.h:130-130,lbm_init.c:52-56;0.11;0.13;;;;;;
609;lbm;lbm_phys.c:191-191;0.1;0.12;;;;;;
652;lbm;lbm_phys.c:236-236;0.1;0.12;;;;;;
641;lbm;lbm_phys.c:236-236;0.1;0.11;;;;;;
660;lbm;lbm_phys.c:235-235;0.1;0.11;;;;;;
656;lbm;lbm_phys.c:235-235;0.09;0.1;;;;;;
605;lbm;lbm_phys.c:122-128,lbm_struct.h:130-130;0.08;0.09;;;;;;
624;lbm;lbm_phys.c:216-216;0.07;0.09;;;;;;
562;lbm;lbm_phys.c:42-49;0.07;0.08;;;;;;
504;lbm;lbm_init.c:54-54;0.03;0.04;;;;;;
705;lbm;lbm_struct.h:130-130,main.c:88-88;0.02;0.03;;;;;;
704;lbm;lbm_struct.h:130-130,main.c:86-86;0.02;0.02;;;;;;
566;lbm;lbm_phys.c:56-61;0.01;0.01;;;;;;
553;lbm;lbm_init.c:27-27;0.01;0.01;;;;;;
711;lbm;main.c:84-84;0.01;0.01;;;;;;
706;lbm;main.c:89-89;0.01;0.01;;;;;;
607;lbm;lbm_phys.c:190-190;0.01;0.01;;;;;;
507;lbm;lbm_init.c:51-51;0.01;0.01;;;;;;
568;lbm;lbm_phys.c:65-66;0;0;;;;;;
572;lbm;lbm_phys.c:67-67;0;0;;;;;;
564;lbm;lbm_phys.c:52-53;0;0;;;;;;
646;lbm;lbm_phys.c:235-235;0;0;;;;;;
673;lbm;lbm_phys.c:236-236;0;0;;;;;;
599;lbm;lbm_phys.c:178-190;0;0;;;;;;
554;lbm;lbm_init.c:26-26;0;0;;;;;;
