block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;
3330;lu-mz.A.x;blts.f90:57-227;17.88;2.25;;;;;;
3368;lu-mz.A.x;buts.f90:55-227;17.8;2.25;;;;;;
3344;lu-mz.A.x;jacu.f90:44-349;13.16;1.66;;;;;;
3314;lu-mz.A.x;jacld.f90:40-350;11.22;1.41;;;;;;
3348;lu-mz.A.x;jacu.f90:39-349;2.77;0.35;;;;;;
3326;lu-mz.A.x;blts.f90:40-48;2.5;0.32;;;;;;
3362;lu-mz.A.x;buts.f90:47-47;1.98;0.25;;;;;;
3168;lu-mz.A.x;rhs.f90:274-303;1.51;0.19;;;;;;
3066;lu-mz.A.x;rhs.f90:68-74;1.51;0.19;;;;;;
3112;lu-mz.A.x;rhs.f90:136-160;1.27;0.16;;;;;;
3145;lu-mz.A.x;rhs.f90:221-227;1.23;0.15;;;;;;
3152;lu-mz.A.x;rhs.f90:242-245;1.19;0.15;;;;;;
3100;lu-mz.A.x;rhs.f90:103-106;1.07;0.13;;;;;;
3195;lu-mz.A.x;rhs.f90:359-365;1.07;0.13;;;;;;
3228;lu-mz.A.x;rhs.f90:413-437;0.95;0.12;;;;;;
3108;lu-mz.A.x;rhs.f90:110-133;0.95;0.12;;;;;;
3233;lu-mz.A.x;rhs.f90:455-462;0.95;0.12;;;;;;
3117;lu-mz.A.x;rhs.f90:180-187;0.79;0.1;;;;;;
2234;lu-mz.A.x;ssor.f90:46-48;0.79;0.1;;;;;;
3158;lu-mz.A.x;rhs.f90:250-271;0.79;0.1;;;;;;
3173;lu-mz.A.x;rhs.f90:322-329;0.71;0.09;;;;;;
2389;lu-mz.A.x;ssor.f90:163-163;0.71;0.09;;;;;;
3226;lu-mz.A.x;rhs.f90:447-455;0.67;0.09;;;;;;
3096;lu-mz.A.x;rhs.f90:90-100;0.67;0.09;;;;;;
3149;lu-mz.A.x;rhs.f90:230-239;0.59;0.08;;;;;;
3231;lu-mz.A.x;rhs.f90:358-475;0.55;0.07;;;;;;
3220;lu-mz.A.x;rhs.f90:388-410;0.55;0.07;;;;;;
3343;lu-mz.A.x;jacu.f90:293-293;0.52;0.06;;;;;;
3199;lu-mz.A.x;rhs.f90:368-377;0.52;0.06;;;;;;
3050;lu-mz.A.x;rhs.f90:65-65;0.48;0.06;;;;;;
3166;lu-mz.A.x;rhs.f90:314-322;0.4;0.05;;;;;;
2390;lu-mz.A.x;ssor.f90:163-163;0.36;0.04;;;;;;
3169;lu-mz.A.x;rhs.f90:220-342;0.28;0.03;;;;;;
3313;lu-mz.A.x;jacld.f90:45-350;0.24;0.03;;;;;;
2238;lu-mz.A.x;ssor.f90:48-48;0.24;0.03;;;;;;
3227;lu-mz.A.x;rhs.f90:413-437;0.2;0.03;;;;;;
3365;lu-mz.A.x;buts.f90:40-47;0.2;0.03;;;;;;
2887;lu-mz.A.x;exch_qbc.f90:263-265;0.2;0.03;;;;;;
3340;lu-mz.A.x;jacu.f90:44-349;0.16;0.02;;;;;;
3312;lu-mz.A.x;jacld.f90:45-350;0.12;0.01;;;;;;
1972;lu-mz.A.x;exact.f90:4-52;0.12;0.01;;;;;;
3105;lu-mz.A.x;rhs.f90:110-133;0.12;0.01;;;;;;
3211;lu-mz.A.x;rhs.f90:383-383;0.12;0.01;;;;;;
3206;lu-mz.A.x;rhs.f90:383-383;0.12;0.01;;;;;;
2044;lu-mz.A.x;erhs.f90:71-86;0.12;0.01;;;;;;
3339;lu-mz.A.x;jacu.f90:5-288;0.08;0.01;;;;;;
3221;lu-mz.A.x;rhs.f90:387-410;0.08;0.01;;;;;;
3113;lu-mz.A.x;rhs.f90:171-176;0.08;0.01;;;;;;
3120;lu-mz.A.x;rhs.f90:198-202;0.08;0.01;;;;;;
2394;lu-mz.A.x;ssor.f90:161-163;0.08;0.01;;;;;;
2396;lu-mz.A.x;ssor.f90:161-163;0.08;0.01;;;;;;
2397;lu-mz.A.x;ssor.f90:161-163;0.08;0.01;;;;;;
2236;lu-mz.A.x;ssor.f90:46-48;0.08;0.01;;;;;;
3388;lu-mz.A.x;syncs.f90:113-115;0.08;0.01;;;;;;
2870;lu-mz.A.x;exch_qbc.f90:253-255;0.08;0.01;;;;;;
4041;lu-mz.A.x;exchange_3.f90:83-83;0.04;0;;;;;;
3990;lu-mz.A.x;exchange_1.f90:76-76;0.04;0;;;;;;
3357;lu-mz.A.x;buts.f90:5-40;0.04;0;;;;;;
3333;lu-mz.A.x;jacu.f90:5-5;0.04;0;;;;;;
3319;lu-mz.A.x;blts.f90:4-4;0.04;0;;;;;;
3324;lu-mz.A.x;blts.f90:40-48;0.04;0;;;;;;
3328;lu-mz.A.x;blts.f90:40-70;0.04;0;;;;;;
3310;lu-mz.A.x;jacld.f90:357-357;0.04;0;;;;;;
3086;lu-mz.A.x;rhs.f90:87-198;0.04;0;;;;;;
3133;lu-mz.A.x;rhs.f90:221-342;0.04;0;;;;;;
2907;lu-mz.A.x;exch_qbc.f90:241-250;0.04;0;;;;;;
