block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;
2729;lu-mz.A.x;blts.f90:57-227;20.29;10.95;10.88;10.94;11;0.17064955830574;2;
2766;lu-mz.A.x;buts.f90:55-227;17.69;9.54;9.42;9.54;9.66;0.3263298869133;2;
2743;lu-mz.A.x;jacu.f90:43-348;12.91;6.97;6.92;6.96;7;0.1199209317565;2;
2714;lu-mz.A.x;jacld.f90:39-349;10.5;5.66;5.64;5.66;5.67;0.032486792653799;2;
2764;lu-mz.A.x;buts.f90:67-67;4.7;2.53;2.48;2.53;2.58;0.14077788591385;2;
2725;lu-mz.A.x;blts.f90:40-48;2.73;1.47;1.39;1.47;1.55;0.21461530029774;2;
2747;lu-mz.A.x;jacu.f90:38-348;2.45;1.32;1.3;1.32;1.34;0.047506410628557;2;
2759;lu-mz.A.x;buts.f90:40-47;2.29;1.23;1.15;1.23;1.31;0.21490526199341;2;
2494;lu-mz.A.x;rhs.f90:45-54;1.73;0.94;0.86;0.93;1;0.18474498391151;2;
2565;lu-mz.A.x;rhs.f90:220-223;1.66;0.9;0.87;0.89;0.91;0.051375489681959;2;
2558;lu-mz.A.x;rhs.f90:199-205;1.51;0.82;0.74;0.81;0.89;0.19573889672756;2;
2765;lu-mz.A.x;buts.f90:67-67;1.32;0.71;0.68;0.71;0.74;0.086111910641193;2;
2530;lu-mz.A.x;rhs.f90:117-141;1.23;0.67;0.64;0.66;0.68;0.05165433511138;2;
2640;lu-mz.A.x;rhs.f90:392-416;1.18;0.64;0.62;0.63;0.64;0.026999693363905;2;
2533;lu-mz.A.x;rhs.f90:159-166;1.02;0.55;0.53;0.55;0.56;0.045239455997944;2;
2584;lu-mz.A.x;rhs.f90:300-307;1.01;0.54;0.5;0.54;0.58;0.11213628202677;2;
2606;lu-mz.A.x;rhs.f90:338-344;0.95;0.51;0.51;0.51;0.51;0.0059363413602114;2;
2581;lu-mz.A.x;rhs.f90:252-281;0.94;0.51;0.48;0.51;0.53;0.072748370468616;2;
2518;lu-mz.A.x;rhs.f90:84-87;0.83;0.45;0.44;0.45;0.45;0.0060152825899422;2;
2526;lu-mz.A.x;rhs.f90:91-114;0.7;0.38;0.35;0.38;0.4;0.072590820491314;2;
2631;lu-mz.A.x;rhs.f90:367-389;0.68;0.37;0.34;0.37;0.39;0.071687571704388;2;
2644;lu-mz.A.x;rhs.f90:434-441;0.68;0.37;0.36;0.37;0.37;0.020118249580264;2;
2116;lu-mz.A.x;ssor.f90:44-46;0.64;0.35;0.3;0.35;0.39;0.11189967393875;2;
2571;lu-mz.A.x;rhs.f90:228-249;0.64;0.35;0.33;0.34;0.35;0.02664852514863;2;
2562;lu-mz.A.x;rhs.f90:208-217;0.63;0.34;0.33;0.34;0.34;0.019263511523604;2;
2638;lu-mz.A.x;rhs.f90:426-434;0.57;0.31;0.28;0.31;0.33;0.065199702978134;2;
2642;lu-mz.A.x;rhs.f90:337-454;0.57;0.31;0.29;0.3;0.32;0.039715185761452;2;
2514;lu-mz.A.x;rhs.f90:71-81;0.56;0.3;0.28;0.3;0.31;0.039709076285362;2;
2610;lu-mz.A.x;rhs.f90:347-356;0.55;0.3;0.28;0.3;0.31;0.03314857929945;2;
2742;lu-mz.A.x;jacu.f90:292-292;0.44;0.24;0.21;0.24;0.27;0.084960080683231;2;
2767;lu-mz.A.x;buts.f90:67-67;0.39;0.21;0.17;0.21;0.25;0.098621159791946;2;
2763;lu-mz.A.x;buts.f90:67-67;0.39;0.21;0.2;0.21;0.22;0.039600040763617;2;
2616;lu-mz.A.x;rhs.f90:362-362;0.33;0.18;0.16;0.18;0.2;0.059233348816633;2;
2579;lu-mz.A.x;rhs.f90:252-300;0.31;0.17;0.16;0.16;0.17;0.00020011323795188;2;
2191;lu-mz.A.x;ssor.f90:143-143;0.28;0.15;0.13;0.15;0.17;0.052278593182564;2;
2192;lu-mz.A.x;ssor.f90:143-143;0.24;0.13;0.1;0.13;0.16;0.07197854667902;2;
2624;lu-mz.A.x;rhs.f90:362-454;0.24;0.13;0.11;0.13;0.14;0.032942462712526;2;
2582;lu-mz.A.x;rhs.f90:198-320;0.21;0.12;0.1;0.11;0.13;0.039484854787588;2;
1888;lu-mz.A.x;exact.f90:4-52;0.17;0.09;0.09;0.09;0.09;0.013005958870053;2;
2528;lu-mz.A.x;rhs.f90:117-159;0.1;0.06;0.04;0.05;0.06;0.026296956464648;2;
2412;lu-mz.A.x;exch_qbc.f90:156-158;0.1;0.06;0.04;0.05;0.07;0.039278659969568;2;
2531;lu-mz.A.x;rhs.f90:176-180;0.09;0.05;0.04;0.05;0.07;0.039284728467464;2;
2738;lu-mz.A.x;jacu.f90:5-348;0.09;0.05;0.04;0.05;0.05;0.019730299711227;2;
2632;lu-mz.A.x;rhs.f90:366-389;0.08;0.04;0.03;0.04;0.05;0.032839361578226;2;
2639;lu-mz.A.x;rhs.f90:392-416;0.07;0.04;0.03;0.04;0.05;0.026181740686297;2;
2625;lu-mz.A.x;rhs.f90:359-362;0.06;0.04;0.03;0.04;0.04;0.013072675094008;2;
2520;lu-mz.A.x;rhs.f90:91-114;0.06;0.03;0.02;0.03;0.05;0.032748397439718;2;
2382;lu-mz.A.x;exch_qbc.f90:146-148;0.06;0.03;0.02;0.03;0.04;0.019712107256055;2;
2120;lu-mz.A.x;ssor.f90:46-46;0.06;0.03;0.02;0.03;0.04;0.019712101668119;2;
2641;lu-mz.A.x;rhs.f90:416-416;0.06;0.03;0.02;0.03;0.04;0.01971210539341;2;
2628;lu-mz.A.x;rhs.f90:359-362;0.06;0.03;0.03;0.03;0.04;0.013078738935292;2;
2353;lu-mz.A.x;exch_qbc.f90:118-120;0.06;0.03;0.03;0.03;0.03;0.013078733347356;2;
2198;lu-mz.A.x;ssor.f90:141-143;0.05;0.03;0.01;0.03;0.04;0.032821170985699;2;
2623;lu-mz.A.x;rhs.f90:362-454;0.05;0.03;0.02;0.03;0.03;0.019639329984784;2;
