loop_id;module;function_name;function_id;source_info;level;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;
189;lu-mz.A.x;buts;44;buts.f90:55-227;Innermost;25.15;26.03;26.03;26.03;26.03;0;1;
182;lu-mz.A.x;blts;42;blts.f90:57-227;Innermost;20.13;20.83;20.83;20.83;20.83;0;1;
186;lu-mz.A.x;jacu;43;jacu.f90:44-349;Innermost;13.08;13.53;13.53;13.53;13.53;0;1;
178;lu-mz.A.x;jacld;41;jacld.f90:40-350;Innermost;10.92;11.3;11.3;11.3;11.3;0;1;
180;lu-mz.A.x;blts;42;blts.f90:40-48;Innermost;2.95;3.05;3.05;3.05;3.05;0;1;
184;lu-mz.A.x;jacu;43;jacu.f90:39-349;Innermost;2.59;2.68;2.68;2.68;2.68;0;1;
187;lu-mz.A.x;buts;44;buts.f90:40-47;Innermost;2.33;2.41;2.41;2.41;2.41;0;1;
139;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:209-475;InBetween;1.49;1.55;1.55;1.55;1.55;0;1;
170;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:68-74;Innermost;1.47;1.52;1.52;1.52;1.52;0;1;
157;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:221-227;Innermost;1.41;1.46;1.45;1.45;1.45;0;1;
164;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:136-160;Innermost;1.25;1.29;1.29;1.29;1.29;0;1;
159;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:242-245;Innermost;1.18;1.23;1.23;1.23;1.23;0;1;
142;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:413-437;Innermost;1.11;1.14;1.14;1.14;1.14;0;1;
166;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:103-106;Innermost;0.99;1.02;1.02;1.02;1.02;0;1;
155;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:274-303;Innermost;0.91;0.94;0.94;0.94;0.94;0;1;
144;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:359-365;Innermost;0.88;0.91;0.91;0.91;0.91;0;1;
163;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:180-187;Innermost;0.85;0.87;0.87;0.87;0.87;0;1;
154;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:322-329;Innermost;0.79;0.82;0.82;0.82;0.82;0;1;
165;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:110-133;Innermost;0.72;0.74;0.74;0.74;0.74;0;1;
158;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:230-239;Innermost;0.71;0.73;0.73;0.73;0.73;0;1;
141;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:455-462;Innermost;0.7;0.72;0.72;0.72;0.72;0;1;
160;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:250-271;Innermost;0.67;0.69;0.69;0.69;0.69;0;1;
172;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:65-65;Innermost;0.64;0.66;0.66;0.66;0.66;0;1;
106;lu-mz.A.x;ssor_._omp_fn.0;26;ssor.f90:46-48;Innermost;0.62;0.64;0.64;0.64;0.64;0;1;
146;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:388-410;Innermost;0.62;0.64;0.64;0.64;0.64;0;1;
167;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:90-100;Innermost;0.61;0.63;0.63;0.63;0.63;0;1;
99;lu-mz.A.x;ssor_._omp_fn.0;26;ssor.f90:39-163;InBetween;0.58;0.6;0.6;0.6;0.6;0;1;
145;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:368-377;Innermost;0.56;0.58;0.58;0.58;0.58;0;1;
152;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:220-342;InBetween;0.56;0.58;0.58;0.58;0.58;0;1;
185;lu-mz.A.x;jacu;43;jacu.f90:39-356;Outermost;0.31;0.32;0.32;0.32;0.32;0;1;
162;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:90-202;InBetween;0.29;0.3;0.3;0.3;0.3;0;1;
100;lu-mz.A.x;ssor_._omp_fn.0;26;ssor.f90:163-163;Innermost;0.25;0.25;0.25;0.25;0.25;0;1;
149;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:383-383;Innermost;0.24;0.25;0.25;0.25;0.25;0;1;
133;lu-mz.A.x;copy_x_face_._omp_fn.1;33;exch_qbc.f90:263-265;Innermost;0.19;0.19;0.19;0.19;0.19;0;1;
107;lu-mz.A.x;ssor_._omp_fn.0;26;ssor.f90:46-48;InBetween;0.15;0.15;0.15;0.15;0.15;0;1;
179;lu-mz.A.x;jacld;41;jacld.f90:40-350;Outermost;0.13;0.13;0.13;0.13;0.13;0;1;
151;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:383-383;Innermost;0.12;0.12;0.12;0.12;0.12;0;1;
131;lu-mz.A.x;copy_x_face_._omp_fn.0;32;exch_qbc.f90:253-255;Innermost;0.08;0.08;0.08;0.08;0.08;0;1;
190;lu-mz.A.x;buts;44;buts.f90:55-227;Outermost;0.07;0.07;0.07;0.07;0.07;0;1;
150;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:380-383;Innermost;0.06;0.06;0.06;0.06;0.06;0;1;
129;lu-mz.A.x;copy_y_face_._omp_fn.1;31;exch_qbc.f90:226-228;Innermost;0.05;0.05;0.05;0.05;0.05;0;1;
127;lu-mz.A.x;copy_y_face_._omp_fn.0;30;exch_qbc.f90:216-218;Innermost;0.05;0.05;0.05;0.05;0.05;0;1;
58;lu-mz.A.x;setiv_._omp_fn.0;22;setiv.f90:40-60;Innermost;0.04;0.04;0.04;0.04;0.04;0;1;
181;lu-mz.A.x;blts;42;blts.f90:40-48;Outermost;0.04;0.04;0.04;0.04;0.04;0;1;
101;lu-mz.A.x;ssor_._omp_fn.0;26;ssor.f90:115-144;Single;0.03;0.03;0.03;0.03;0.03;0;1;
103;lu-mz.A.x;ssor_._omp_fn.0;26;ssor.f90:71-100;Single;0.03;0.03;0.03;0.03;0.03;0;1;
183;lu-mz.A.x;blts;42;blts.f90:57-227;Outermost;0.03;0.03;0.03;0.03;0.03;0;1;
92;lu-mz.A.x;erhs_._omp_fn.0;24;erhs.f90:71-86;Innermost;0.02;0.02;0.02;0.02;0.02;0;1;
169;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:63-74;InBetween;0.02;0.02;0.02;0.02;0.02;0;1;
134;lu-mz.A.x;copy_x_face_._omp_fn.1;33;exch_qbc.f90:263-265;Outermost;0.02;0.02;0.02;0.02;0.02;0;1;
16;lu-mz.A.x;lu_mz;9;lu.f90:242-248;Innermost;0.01;0.01;0.01;0.01;0.01;0;1;
188;lu-mz.A.x;buts;44;buts.f90:40-47;Outermost;0.01;0.01;0.01;0.01;0.01;0;1;
90;lu-mz.A.x;erhs_._omp_fn.0;24;erhs.f90:109-120;Innermost;0.01;0.01;0.01;0.01;0.01;0;1;
168;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:60-74;Outermost;0.01;0.01;0.01;0.01;0.01;0;1;
88;lu-mz.A.x;erhs_._omp_fn.0;24;erhs.f90:129-153;Innermost;0.01;0.01;0.01;0.01;0.01;0;1;
78;lu-mz.A.x;erhs_._omp_fn.0;24;erhs.f90:285-309;Innermost;0.01;0.01;0.01;0.01;0.01;0;1;
153;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:220-342;Outermost;0.01;0.01;0.01;0.01;0.01;0;1;
62;lu-mz.A.x;erhs_._omp_fn.0;24;erhs.f90:422-446;Innermost;0.01;0.01;0.01;0.01;0.01;0;1;
59;lu-mz.A.x;erhs_._omp_fn.0;24;erhs.f90:285-484;InBetween;0.01;0.01;0.01;0.01;0.01;0;1;
87;lu-mz.A.x;erhs_._omp_fn.0;24;erhs.f90:156-180;Innermost;0;0;0;0;0;0;1;
