function_id;module;function_name;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;cats;
542;libmpich.so.12.1.8;mpirinitf_;;37.96;0.43;0.11;0.42;0.51;6.8945569992065;16;"0,100,0,0,0,0,0,0,0,0";
9;lbm;propagation._omp_fn.0;lbm_struct.h:130-130,lbm_phys.c:229-242;26.25;0.3;0.27;0.29;0.32;2.2732019424438;16;"100,0,0,0,0,0,0,0,0,0";
15;lbm;collision._omp_fn.0;lbm_struct.h:130-130,avx512fintrin.h:5852-15884,avxintrin.h:513-513,lbm_phys.c:47-219;22.92;0.26;0.23;0.25;0.29;2.1656093597412;16;"100,0,0,0,0,0,0,0,0,0";
534;libmpich.so.12.1.8;MPIR_Dup_fn;;2.28;0.03;0.01;0.03;0.05;1.1123988628387;15;"0,100,0,0,0,0,0,0,0,0";
624;libmpich.so.12.1.8;MPL_shm_seg_remove;;1.49;0.02;0;0.02;0.03;0.85449510812759;16;"0,100,0,0,0,0,0,0,0,0";
351;libc-2.31.so;psiginfo;;1.46;0.02;0.01;0.02;0.03;0.58181291818619;15;"0,13.461419324491,0,0,86.538580675509,0,0,0,0,0";
10;lbm;special_cells._omp_fn.0;lbm_struct.h:130-148,lbm_phys.c:123-200;0.96;0.01;0;0.02;0.03;0.72660887241364;11;"100,0,0,0,0,0,0,0,0,0";
587;libc-2.31.so;pthread_attr_setschedparam;;0.84;0.01;0;0.01;0.02;0.42748352885246;14;"0,0,0,0,0,100,0,0,0,0";
718;libc-2.31.so;explicit_bzero;;0.76;0.01;0;0.01;0.02;0.41223245859146;15;"0,18.517844960926,0,0,0,0,0,0,81.482155039074,0";
1905;libc-2.31.so;__nss_database_lookup;;0.62;0.01;0;0.01;0.02;0.57477313280106;12;"0,13.637193675253,0,0,0,0,0,0,0,86.362806324747";
8;lbm;setup_init_state;lbm_init.c:25-122,lbm_phys.c:98-145,lbm_struct.h:130-148;0.48;0.01;0;0.01;0.01;0.11144722253084;16;"100,0,0,0,0,0,0,0,0,0";
266;libc-2.31.so;__strtol_l;;0.39;0;0;0.01;0.01;0.23267595469952;10;"0,0,0,0,0,0,0,100,0,0";
-1;kernel;unknown_kernel_region;;0.37;0;0;0.01;0.01;0.28173330426216;9;"0,38.459357624708,23.080059895664,0,38.460582479629,0,0,0,0,0";
588;libc-2.31.so;__libc_malloc;;0.34;0;0;0.01;0.01;0.20817203819752;9;"0,0,0,0,0,0,0,0,100,0";
1016;libc-2.31.so;openat;;0.31;0;0;0.01;0.01;0.34335082769394;7;"0,0,0,0,0,0,100,0,0,0";
13;lbm;save_frame;lbm_struct.h:130-130,avx512fintrin.h:5852-15884,avxintrin.h:513-513,main.c:77-109,lbm_phys.c:39-59;0.31;0;0.05;0.05;0.05;0;1;"100,0,0,0,0,0,0,0,0,0";
546;libc-2.31.so;_IO_str_pbackfail;;0.28;0;0;0.01;0.01;0.20216752588749;8;"0,0,0,0,0,0,100,0,0,0";
518;libc-2.31.so;_IO_default_xsputn;;0.25;0;0;0;0;0.0064118187874556;9;"0,0,0,0,0,0,100,0,0,0";
1018;libc-2.31.so;__read;;0.2;0;0;0.01;0.01;0.18928295373917;6;"0,0,0,0,0,0,100,0,0,0";
265;libc-2.31.so;strtoul;;0.14;0;0;0.01;0.01;0.20176939666271;4;"0,19.999122420321,0,0,0,0,0,80.000877579679,0,0";
306;libc-2.31.so;cuserid;;0.11;0;0;0;0;0.0071189161390066;4;"0,0,0,0,100,0,0,0,0,0";
378;libc-2.31.so;_IO_ungetc;;0.11;0;0;0.01;0.01;0.23011149466038;3;"0,0,0,0,0,0,100,0,0,0";
