loop_id;module;function_name;function_id;source_info;level;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;
189;lu-mz.A.x;buts;44;buts.f90:55-227;Innermost;17.86;4.44;3.91;4.37;4.84;1.347317814827;6;
182;lu-mz.A.x;blts;42;blts.f90:57-227;Innermost;14.79;3.68;3.09;3.62;3.99;1.4038676023483;6;
186;lu-mz.A.x;jacu;43;jacu.f90:44-349;Innermost;9.65;2.4;2.2;2.36;2.57;0.47614577412605;6;
178;lu-mz.A.x;jacld;41;jacld.f90:40-350;Innermost;7.91;1.97;1.68;1.94;2.15;0.68930059671402;6;
191;lu-mz.A.x;sync_left;46;syncs.f90:75-77;Single;6.22;1.55;2.44;3.04;4.17;3.8530366420746;3;
180;lu-mz.A.x;blts;42;blts.f90:40-48;Innermost;2.03;0.5;0.43;0.5;0.59;0.25146871805191;6;
184;lu-mz.A.x;jacu;43;jacu.f90:39-349;Innermost;1.95;0.49;0.29;0.48;0.7;0.68266224861145;6;
187;lu-mz.A.x;buts;44;buts.f90:40-47;Innermost;1.51;0.38;0.33;0.37;0.43;0.1651336401701;6;
139;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:209-475;InBetween;1.2;0.3;0.25;0.29;0.38;0.17969232797623;6;
170;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:68-74;Innermost;1.12;0.28;0.22;0.27;0.36;0.23966032266617;6;
159;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:242-245;Innermost;1.05;0.26;0.18;0.26;0.31;0.18969058990479;6;
164;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:136-160;Innermost;0.87;0.22;0.11;0.21;0.33;0.29086810350418;6;
185;lu-mz.A.x;jacu;43;jacu.f90:39-356;Outermost;0.8;0.2;0.16;0.2;0.24;0.12255422025919;6;
169;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:63-74;InBetween;0.79;0.2;0.09;0.19;0.27;0.23741561174393;6;
142;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:413-437;Innermost;0.76;0.19;0.15;0.19;0.22;0.092274203896523;6;
99;lu-mz.A.x;ssor_._omp_fn.0;26;ssor.f90:39-163;InBetween;0.68;0.17;0.12;0.17;0.26;0.2157673984766;6;
157;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:221-227;Innermost;0.66;0.17;0.12;0.16;0.21;0.13062509894371;6;
155;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:274-303;Innermost;0.66;0.16;0.13;0.16;0.2;0.11648386716843;6;
163;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:180-187;Innermost;0.63;0.16;0.11;0.15;0.26;0.21205598115921;6;
141;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:455-462;Innermost;0.61;0.15;0.12;0.15;0.21;0.14861862361431;6;
162;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:90-202;InBetween;0.6;0.15;0.07;0.15;0.22;0.26028469204903;6;
154;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:322-329;Innermost;0.6;0.15;0.11;0.15;0.22;0.1730695515871;6;
166;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:103-106;Innermost;0.59;0.15;0.1;0.14;0.22;0.17467007040977;6;
165;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:110-133;Innermost;0.57;0.14;0.09;0.14;0.22;0.19299647212029;6;
152;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:220-342;InBetween;0.51;0.13;0.09;0.13;0.16;0.1168315410614;6;
146;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:388-410;Innermost;0.51;0.13;0.09;0.12;0.15;0.085661195218563;6;
167;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:90-100;Innermost;0.49;0.12;0.09;0.12;0.15;0.10018663108349;6;
160;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:250-271;Innermost;0.47;0.12;0.09;0.11;0.14;0.076935984194279;6;
145;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:368-377;Innermost;0.46;0.11;0.08;0.11;0.18;0.13092777132988;6;
144;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:359-365;Innermost;0.45;0.11;0.1;0.11;0.12;0.025285091251135;6;
106;lu-mz.A.x;ssor_._omp_fn.0;26;ssor.f90:46-48;Innermost;0.42;0.1;0.07;0.1;0.13;0.090418964624405;6;
158;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:230-239;Innermost;0.39;0.1;0.08;0.09;0.12;0.066684029996395;6;
107;lu-mz.A.x;ssor_._omp_fn.0;26;ssor.f90:46-48;InBetween;0.23;0.06;0.05;0.06;0.08;0.060909692198038;6;
179;lu-mz.A.x;jacld;41;jacld.f90:40-350;Outermost;0.21;0.05;0.03;0.05;0.08;0.076557628810406;6;
149;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:383-383;Innermost;0.16;0.04;0.01;0.04;0.06;0.06394861638546;6;
190;lu-mz.A.x;buts;44;buts.f90:55-227;Outermost;0.15;0.04;0.02;0.04;0.06;0.052887238562107;6;
133;lu-mz.A.x;copy_x_face_._omp_fn.1;33;exch_qbc.f90:263-265;Innermost;0.14;0.03;0.04;0.05;0.08;0.080567121505737;4;
242;lu-mz.A.x;exchange_3;59;exchange_3.f90:56-67;Innermost;0.12;0.03;0.05;0.09;0.13;0.20372667908669;2;
240;lu-mz.A.x;exchange_3;59;exchange_3.f90:87-98;Innermost;0.11;0.03;0.05;0.08;0.1;0.1360794454813;2;
236;lu-mz.A.x;exchange_3;59;exchange_3.f90:151-162;Innermost;0.09;0.02;0.07;0.07;0.07;0.012993093580008;2;
101;lu-mz.A.x;ssor_._omp_fn.0;26;ssor.f90:115-144;Single;0.08;0.02;0.01;0.02;0.03;0.034135643392801;6;
151;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:383-383;Innermost;0.07;0.02;0.01;0.02;0.03;0.029514733701944;5;
150;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:380-383;Innermost;0.07;0.02;0;0.02;0.03;0.02866718173027;6;
238;lu-mz.A.x;exchange_3;59;exchange_3.f90:120-131;Innermost;0.06;0.02;0.04;0.05;0.06;0.075860045850277;2;
131;lu-mz.A.x;copy_x_face_._omp_fn.0;32;exch_qbc.f90:253-255;Innermost;0.06;0.02;0;0.02;0.05;0.068139806389809;4;
127;lu-mz.A.x;copy_y_face_._omp_fn.0;30;exch_qbc.f90:216-218;Innermost;0.06;0.01;0;0.01;0.03;0.039729930460453;6;
192;lu-mz.A.x;sync_right;47;syncs.f90:113-115;Single;0.05;0.01;0.01;0.03;0.05;0.089013047516346;3;
103;lu-mz.A.x;ssor_._omp_fn.0;26;ssor.f90:71-100;Single;0.04;0.01;0;0.01;0.02;0.022158829495311;6;
140;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:209-475;Outermost;0.04;0.01;0;0.01;0.01;0.020438516512513;6;
168;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:60-74;Outermost;0.03;0.01;0;0.01;0.01;0.016901345923543;6;
130;lu-mz.A.x;copy_y_face_._omp_fn.1;31;exch_qbc.f90:226-228;Outermost;0.03;0.01;0;0.01;0.02;0.01440941542387;5;
58;lu-mz.A.x;setiv_._omp_fn.0;22;setiv.f90:40-60;Innermost;0.03;0.01;0.01;0.01;0.02;0.020272977650166;3;
129;lu-mz.A.x;copy_y_face_._omp_fn.1;31;exch_qbc.f90:226-228;Innermost;0.03;0.01;0;0.01;0.01;0.011193192563951;6;
188;lu-mz.A.x;buts;44;buts.f90:40-47;Outermost;0.03;0.01;0;0.01;0.01;0.011117119342089;5;
235;lu-mz.A.x;exchange_1;58;exchange_1.f90:54-59;Single;0.02;0.01;0.01;0.01;0.01;0.011871150694788;3;
128;lu-mz.A.x;copy_y_face_._omp_fn.0;30;exch_qbc.f90:216-218;Outermost;0.02;0.01;0;0.01;0.01;0.011411727406085;5;
183;lu-mz.A.x;blts;42;blts.f90:57-227;Outermost;0.02;0.01;0;0.01;0.01;0.011503303423524;4;
92;lu-mz.A.x;erhs_._omp_fn.0;24;erhs.f90:71-86;Innermost;0.02;0;0;0;0;0.00016617689107079;5;
161;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:87-202;Outermost;0.02;0;0;0.01;0.01;0.022994099184871;3;
181;lu-mz.A.x;blts;42;blts.f90:40-48;Outermost;0.01;0;0;0.01;0.01;0.012335497885942;3;
64;lu-mz.A.x;erhs_._omp_fn.0;24;erhs.f90:366-371;Innermost;0.01;0;0;0;0;0.00029344228096306;3;
234;lu-mz.A.x;exchange_1;58;exchange_1.f90:118-123;Single;0.01;0;0;0.01;0.01;0.015175214968622;2;
232;lu-mz.A.x;exchange_1;58;exchange_1.f90:80-85;Single;0.01;0;0;0.01;0.01;0.014333766885102;2;
153;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:220-342;Outermost;0.01;0;0;0;0;0.00038466253317893;3;
87;lu-mz.A.x;erhs_._omp_fn.0;24;erhs.f90:156-180;Innermost;0.01;0;0;0.01;0.01;0.014378589577973;2;
233;lu-mz.A.x;exchange_1;58;exchange_1.f90:92-97;Single;0.01;0;0;0.01;0.01;0.014378589577973;2;
97;lu-mz.A.x;ssor_._omp_fn.0;26;ssor.f90:39-163;Outermost;0.01;0;0;0;0;0.00017739193572197;3;
105;lu-mz.A.x;ssor_._omp_fn.0;26;ssor.f90:43-48;Outermost;0.01;0;0;0;0;0.00029288898804225;2;
65;lu-mz.A.x;erhs_._omp_fn.0;24;erhs.f90:374-385;Innermost;0.01;0;0;0;0;0.00029288898804225;2;
90;lu-mz.A.x;erhs_._omp_fn.0;24;erhs.f90:109-120;Innermost;0.01;0;0;0;0;0.00023946785950102;2;
82;lu-mz.A.x;erhs_._omp_fn.0;24;erhs.f90:259-282;Innermost;0.01;0;0.01;0.01;0.01;0;1;
16;lu-mz.A.x;lu_mz;9;lu.f90:242-248;Innermost;0.01;0;0.01;0.01;0.01;0;1;
197;lu-mz.A.x;error_._omp_fn.0;48;error.f90:42-46;Innermost;0.01;0;0;0;0;1.494105799793e-05;2;
132;lu-mz.A.x;copy_x_face_._omp_fn.0;32;exch_qbc.f90:253-255;Outermost;0.01;0;0;0;0;0.00030327818240039;2;
81;lu-mz.A.x;erhs_._omp_fn.0;24;erhs.f90:251-254;Innermost;0.01;0;0;0;0;0.00014443330292124;2;
85;lu-mz.A.x;erhs_._omp_fn.0;24;erhs.f90:109-221;InBetween;0;0;0;0;0;0;1;
80;lu-mz.A.x;erhs_._omp_fn.0;24;erhs.f90:237-248;Innermost;0;0;0;0;0;0;1;
76;lu-mz.A.x;erhs_._omp_fn.0;24;erhs.f90:331-338;Innermost;0;0;0;0;0;0;1;
75;lu-mz.A.x;erhs_._omp_fn.0;24;erhs.f90:343-353;Innermost;0;0;0;0;0;0;1;
72;lu-mz.A.x;erhs_._omp_fn.0;24;erhs.f90:236-353;Outermost;0;0;0;0;0;0;1;
59;lu-mz.A.x;erhs_._omp_fn.0;24;erhs.f90:285-484;InBetween;0;0;0;0;0;0;1;
89;lu-mz.A.x;erhs_._omp_fn.0;24;erhs.f90:123-126;Innermost;0;0;0;0;0;0;1;
86;lu-mz.A.x;erhs_._omp_fn.0;24;erhs.f90:200-207;Innermost;0;0;0;0;0;0;1;
78;lu-mz.A.x;erhs_._omp_fn.0;24;erhs.f90:285-309;Innermost;0;0;0;0;0;0;1;
66;lu-mz.A.x;erhs_._omp_fn.0;24;erhs.f90:396-419;Innermost;0;0;0;0;0;0;1;
61;lu-mz.A.x;erhs_._omp_fn.0;24;erhs.f90:464-471;Innermost;0;0;0;0;0;0;1;
88;lu-mz.A.x;erhs_._omp_fn.0;24;erhs.f90:129-153;Innermost;0;0;0;0;0;0;1;
62;lu-mz.A.x;erhs_._omp_fn.0;24;erhs.f90:422-446;Innermost;0;0;0;0;0;0;1;
136;lu-mz.A.x;exch_qbc;36;exch_qbc.f90:58-127;Outermost;0;0;0;0;0;0;1;
134;lu-mz.A.x;copy_x_face_._omp_fn.1;33;exch_qbc.f90:263-265;Outermost;0;0;0;0;0;0;1;
