block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;
1566;bt-mz.A.x;solve_subs.f90:206-481;25.72;3.13;3.21;3.24;3.29;0.26986300945282;4;
1564;bt-mz.A.x;solve_subs.f90:56-199;12.09;1.47;1.47;1.52;1.56;0.36220875382423;4;
1302;bt-mz.A.x;y_solve.f90:144-307;7.25;0.88;0.79;0.91;1.02;0.79029715061188;4;
1244;bt-mz.A.x;x_solve.f90:145-308;7.11;0.87;0.81;0.9;1.03;0.80155938863754;4;
1586;bt-mz.A.x;z_solve.f90:145-308;6.48;0.79;0.73;0.82;0.9;0.69240409135818;4;
1562;bt-mz.A.x;solve_subs.f90:27-51;4.02;0.49;0.47;0.51;0.57;0.34676083922386;4;
1296;bt-mz.A.x;y_solve.f90:54-136;3.33;0.41;0.36;0.42;0.51;0.57079684734344;4;
1581;bt-mz.A.x;z_solve.f90:54-136;2.87;0.35;0.3;0.36;0.43;0.46210011839867;4;
1240;bt-mz.A.x;x_solve.f90:56-138;2.84;0.35;0.28;0.36;0.43;0.52863872051239;4;
737;bt-mz.A.x;rhs.f90:185-229;1.82;0.22;0.21;0.23;0.25;0.12414866685867;4;
768;bt-mz.A.x;rhs.f90:295-340;1.76;0.21;0.19;0.22;0.27;0.30110597610474;4;
717;bt-mz.A.x;rhs.f90:80-129;1.65;0.2;0.15;0.21;0.25;0.35350134968758;4;
1246;bt-mz.A.x;x_solve.f90:248-248;1.26;0.15;0.12;0.16;0.2;0.25743076205254;4;
1304;bt-mz.A.x;y_solve.f90:247-247;1.23;0.15;0.13;0.16;0.2;0.2465862184763;4;
1326;bt-mz.A.x;y_solve.f90:393-397;1.22;0.15;0.12;0.15;0.23;0.41630411148071;4;
1588;bt-mz.A.x;z_solve.f90:248-248;1.18;0.14;0.09;0.15;0.19;0.34228375554085;4;
677;bt-mz.A.x;rhs.f90:37-47;1.18;0.14;0.12;0.15;0.17;0.17791140079498;4;
1267;bt-mz.A.x;x_solve.f90:394-398;1.17;0.14;0.13;0.15;0.18;0.19711975753307;4;
458;bt-mz.A.x;initialize.f90:214-248;0.87;0.11;0.09;0.11;0.13;0.14354936778545;4;
720;bt-mz.A.x;rhs.f90:149-154;0.86;0.1;0.1;0.11;0.12;0.085933208465576;4;
848;bt-mz.A.x;rhs.f90:64-64;0.8;0.1;0.08;0.1;0.13;0.15858279168606;4;
749;bt-mz.A.x;rhs.f90:272-277;0.76;0.09;0.08;0.1;0.13;0.17603144049644;4;
1567;bt-mz.A.x;solve_subs.f90:508-639;0.62;0.08;0.07;0.08;0.09;0.11008398234844;4;
780;bt-mz.A.x;rhs.f90:383-388;0.57;0.07;0.03;0.07;0.09;0.22883802652359;4;
1636;bt-mz.A.x;z_solve.f90:418-420;0.54;0.07;0.05;0.07;0.09;0.14641681313515;4;
1593;bt-mz.A.x;z_solve.f90:313-313;0.3;0.04;0.03;0.04;0.05;0.099644720554352;4;
1637;bt-mz.A.x;z_solve.f90:414-420;0.28;0.03;0.02;0.04;0.05;0.10220345854759;4;
796;bt-mz.A.x;rhs.f90:402-404;0.26;0.03;0.02;0.03;0.05;0.10503133386374;4;
1585;bt-mz.A.x;z_solve.f90:147-248;0.23;0.03;0.02;0.03;0.04;0.086305424571037;4;
1681;bt-mz.A.x;add.f90:29-29;0.2;0.02;0.02;0.03;0.04;0.076192855834961;4;
460;bt-mz.A.x;exact_solution.f90:24-28;0.18;0.02;0.02;0.02;0.03;0.053989645093679;4;
1301;bt-mz.A.x;y_solve.f90:146-247;0.17;0.02;0.01;0.02;0.03;0.071594715118408;4;
1243;bt-mz.A.x;x_solve.f90:147-248;0.17;0.02;0.01;0.02;0.03;0.071437664330006;4;
1633;bt-mz.A.x;z_solve.f90:420-420;0.14;0.02;0.01;0.02;0.03;0.054122745990753;4;
736;bt-mz.A.x;rhs.f90:186-229;0.1;0.01;0.01;0.02;0.02;0.048435099422932;3;
866;bt-mz.A.x;rhs.f90:365-369;0.08;0.01;0.01;0.01;0.03;0.086982749402523;3;
1257;bt-mz.A.x;x_solve.f90:363-363;0.05;0.01;0.01;0.01;0.01;0.024096326902509;3;
1420;bt-mz.A.x;exch_qbc.f90:261-261;0.05;0.01;0.01;0.01;0.01;0.020967220887542;4;
807;bt-mz.A.x;rhs.f90:374-378;0.05;0.01;0.01;0.01;0.01;0.024116609245539;3;
838;bt-mz.A.x;rhs.f90:245-249;0.05;0.01;0.01;0.01;0.01;0.020967220887542;4;
1599;bt-mz.A.x;z_solve.f90:343-343;0.04;0;0.01;0.01;0.01;0.02410140261054;3;
767;bt-mz.A.x;rhs.f90:296-340;0.04;0;0.01;0.01;0.02;0.059184491634369;2;
715;bt-mz.A.x;rhs.f90:80-149;0.04;0;0.01;0.01;0.01;0.02420238032937;3;
1313;bt-mz.A.x;y_solve.f90:344-344;0.04;0;0.01;0.01;0.01;0.024101348593831;3;
718;bt-mz.A.x;rhs.f90:162-169;0.04;0;0.01;0.01;0.01;0.024121584370732;3;
853;bt-mz.A.x;rhs.f90:62-64;0.04;0;0.01;0.01;0.01;0.02420238032937;3;
1316;bt-mz.A.x;y_solve.f90:344-359;0.04;0;0.01;0.01;0.02;0.059085577726364;2;
849;bt-mz.A.x;rhs.f90:64-64;0.04;0;0.01;0.01;0.01;2.4792883777991e-05;2;
1580;bt-mz.A.x;z_solve.f90:56-130;0.04;0;0.01;0.01;0.01;0.02410140261054;3;
1620;bt-mz.A.x;z_solve.f90:358-358;0.03;0;0.01;0.01;0.01;0.029573675245047;2;
1415;bt-mz.A.x;exch_qbc.f90:261-261;0.03;0;0.01;0.01;0.01;0.029573675245047;2;
1320;bt-mz.A.x;y_solve.f90:336-336;0.03;0;0.01;0.01;0.01;0.029499489814043;2;
1256;bt-mz.A.x;x_solve.f90:354-354;0.03;0;0.01;0.01;0.01;4.6305798605317e-05;3;
1399;bt-mz.A.x;exch_qbc.f90:250-250;0.03;0;0.01;0.01;0.01;0.029660355299711;2;
1635;bt-mz.A.x;z_solve.f90:420-420;0.03;0;0.01;0.01;0.01;0.029672708362341;2;
545;bt-mz.A.x;exact_rhs.f90:170-201;0.03;0;0.01;0.01;0.01;4.629453542293e-05;3;
446;bt-mz.A.x;initialize.f90:56-84;0.03;0;0.01;0.01;0.01;4.6305798605317e-05;3;
1319;bt-mz.A.x;y_solve.f90:336-359;0.03;0;0.01;0.01;0.01;4.6305798605317e-05;3;
1239;bt-mz.A.x;x_solve.f90:58-138;0.03;0;0.01;0.01;0.01;0.029524199664593;2;
814;bt-mz.A.x;rhs.f90:347-351;0.03;0;0.01;0.01;0.01;0.029623234644532;2;
836;bt-mz.A.x;rhs.f90:356-360;0.03;0;0.01;0.01;0.01;3.6439854739001e-05;3;
1589;bt-mz.A.x;z_solve.f90:313-313;0.02;0;0.01;0.01;0.01;3.7120837077964e-05;2;
1627;bt-mz.A.x;z_solve.f90:350-350;0.02;0;0.01;0.01;0.01;1.2396441888995e-05;2;
1639;bt-mz.A.x;z_solve.f90:414-414;0.02;0;0.01;0.01;0.01;0;1;
1677;bt-mz.A.x;add.f90:29-29;0.02;0;0.01;0.01;0.01;4.951727896696e-05;2;
844;bt-mz.A.x;rhs.f90:64-64;0.02;0;0.01;0.01;0.01;0;1;
1312;bt-mz.A.x;y_solve.f90:368-368;0.02;0;0.01;0.01;0.01;4.951727896696e-05;2;
1592;bt-mz.A.x;z_solve.f90:313-313;0.02;0;0.01;0.01;0.01;1.2354294995021e-05;2;
1255;bt-mz.A.x;x_solve.f90:347-347;0.02;0;0.01;0.01;0.01;0;1;
1394;bt-mz.A.x;exch_qbc.f90:250-250;0.02;0;0.01;0.01;0.01;0;1;
1373;bt-mz.A.x;exch_qbc.f90:222-222;0.02;0;0.01;0.01;0.01;6.1871571233496e-05;2;
1357;bt-mz.A.x;exch_qbc.f90:211-211;0.02;0;0.01;0.01;0.01;4.9475132982479e-05;2;
1258;bt-mz.A.x;x_solve.f90:347-347;0.02;0;0.01;0.01;0.01;0;1;
1260;bt-mz.A.x;x_solve.f90:363-363;0.02;0;0.01;0.01;0.01;0;1;
800;bt-mz.A.x;rhs.f90:404-404;0.02;0;0.01;0.01;0.01;6.1871571233496e-05;2;
1295;bt-mz.A.x;y_solve.f90:56-130;0.02;0;0.01;0.01;0.01;3.7120837077964e-05;2;
1228;bt-mz.A.x;x_solve.f90:47-53;0.01;0;0.01;0.01;0.01;0;1;
760;bt-mz.A.x;rhs.f90:292-292;0.01;0;0.01;0.01;0.01;0;1;
1583;bt-mz.A.x;z_solve.f90:145-145;0.01;0;0.01;0.01;0.01;0;1;
1629;bt-mz.A.x;z_solve.f90:401-401;0.01;0;0.01;0.01;0.01;0;1;
740;bt-mz.A.x;rhs.f90:244-244;0.01;0;0.01;0.01;0.01;0;1;
1641;bt-mz.A.x;z_solve.f90:414-414;0.01;0;0.01;0.01;0.01;0;1;
1603;bt-mz.A.x;z_solve.f90:343-343;0.01;0;0.01;0.01;0.01;0;1;
1604;bt-mz.A.x;z_solve.f90:358-374;0.01;0;0.01;0.01;0.01;0;1;
1294;bt-mz.A.x;y_solve.f90:143-143;0.01;0;0.01;0.01;0.01;0;1;
1299;bt-mz.A.x;y_solve.f90:143-144;0.01;0;0.01;0.01;0.01;0;1;
782;bt-mz.A.x;rhs.f90:254-404;0.01;0;0.01;0.01;0.01;0;1;
1328;bt-mz.A.x;y_solve.f90:51-330;0.01;0;0.01;0.01;0.01;0;1;
1615;bt-mz.A.x;z_solve.f90:366-374;0.01;0;0.01;0.01;0.01;0;1;
1329;bt-mz.A.x;y_solve.f90:393-393;0.01;0;0.01;0.01;0.01;0;1;
1616;bt-mz.A.x;z_solve.f90:374-374;0.01;0;0.01;0.01;0.01;0;1;
1325;bt-mz.A.x;y_solve.f90:393-397;0.01;0;0.01;0.01;0.01;0;1;
1617;bt-mz.A.x;z_solve.f90:358-374;0.01;0;0.01;0.01;0.01;0;1;
795;bt-mz.A.x;rhs.f90:404-404;0.01;0;0.01;0.01;0.01;0;1;
1619;bt-mz.A.x;z_solve.f90:374-374;0.01;0;0.01;0.01;0.01;0;1;
847;bt-mz.A.x;rhs.f90:64-64;0.01;0;0.01;0.01;0.01;0;1;
676;bt-mz.A.x;rhs.f90:38-47;0.01;0;0.01;0.01;0.01;0;1;
1621;bt-mz.A.x;z_solve.f90:366-374;0.01;0;0.01;0.01;0.01;0;1;
1314;bt-mz.A.x;y_solve.f90:351-351;0.01;0;0.01;0.01;0.01;0;1;
757;bt-mz.A.x;rhs.f90:182-182;0.01;0;0.01;0.01;0.01;0;1;
1686;bt-mz.A.x;add.f90:27-29;0.01;0;0.01;0.01;0.01;0;1;
1622;bt-mz.A.x;z_solve.f90:374-374;0.01;0;0.01;0.01;0.01;0;1;
1456;bt-mz.A.x;exch_qbc.f90:25-32;0.01;0;0.01;0.01;0.01;0;1;
1402;bt-mz.A.x;exch_qbc.f90:250-250;0.01;0;0.01;0.01;0.01;0;1;
1381;bt-mz.A.x;exch_qbc.f90:222-222;0.01;0;0.01;0.01;0.01;0;1;
1315;bt-mz.A.x;y_solve.f90:359-359;0.01;0;0.01;0.01;0.01;0;1;
1250;bt-mz.A.x;x_solve.f90:347-347;0.01;0;0.01;0.01;0.01;0;1;
1687;bt-mz.A.x;add.f90:27-29;0.01;0;0.01;0.01;0.01;0;1;
1378;bt-mz.A.x;exch_qbc.f90:222-222;0.01;0;0.01;0.01;0.01;0;1;
798;bt-mz.A.x;rhs.f90:402-404;0.01;0;0.01;0.01;0.01;0;1;
1688;bt-mz.A.x;add.f90:29-29;0.01;0;0.01;0.01;0.01;0;1;
1317;bt-mz.A.x;y_solve.f90:351-351;0.01;0;0.01;0.01;0.01;0;1;
