loop_id;module;function_name;function_id;source_info;level;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;
189;lu-mz.A.x;buts;44;buts.f90:55-227;Innermost;25.32;26.19;26.19;26.19;26.19;0;1;
182;lu-mz.A.x;blts;42;blts.f90:57-227;Innermost;20.44;21.14;21.14;21.14;21.14;0;1;
186;lu-mz.A.x;jacu;43;jacu.f90:44-349;Innermost;12.9;13.35;13.35;13.35;13.35;0;1;
178;lu-mz.A.x;jacld;41;jacld.f90:40-350;Innermost;11.2;11.58;11.58;11.58;11.58;0;1;
180;lu-mz.A.x;blts;42;blts.f90:40-48;Innermost;2.73;2.82;2.82;2.82;2.82;0;1;
184;lu-mz.A.x;jacu;43;jacu.f90:39-349;Innermost;2.54;2.63;2.63;2.63;2.63;0;1;
187;lu-mz.A.x;buts;44;buts.f90:40-47;Innermost;2.14;2.21;2.21;2.21;2.21;0;1;
139;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:209-475;InBetween;1.64;1.7;1.7;1.7;1.7;0;1;
170;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:68-74;Innermost;1.5;1.55;1.55;1.55;1.55;0;1;
157;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:221-227;Innermost;1.49;1.54;1.54;1.54;1.54;0;1;
164;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:136-160;Innermost;1.07;1.11;1.11;1.11;1.11;0;1;
159;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:242-245;Innermost;1.04;1.07;1.07;1.07;1.07;0;1;
142;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:413-437;Innermost;1.03;1.06;1.06;1.06;1.06;0;1;
166;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:103-106;Innermost;0.91;0.94;0.94;0.94;0.94;0;1;
155;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:274-303;Innermost;0.9;0.93;0.93;0.93;0.93;0;1;
163;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:180-187;Innermost;0.89;0.92;0.92;0.92;0.92;0;1;
154;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:322-329;Innermost;0.87;0.89;0.89;0.89;0.89;0;1;
