loop_id;module;function_name;function_id;source_info;level;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;
189;lu-mz.A.x;buts;44;buts.f90:55-227;Innermost;17.22;2.16;1.85;2.14;2.47;1.5285999774933;12;
182;lu-mz.A.x;blts;42;blts.f90:57-227;Innermost;14.34;1.8;1.57;1.78;2.04;1.1627939939499;12;
186;lu-mz.A.x;jacu;43;jacu.f90:44-349;Innermost;9.75;1.22;1.13;1.21;1.37;0.63624078035355;12;
178;lu-mz.A.x;jacld;41;jacld.f90:40-350;Innermost;8.19;1.03;0.86;1.02;1.24;0.87200170755386;12;
191;lu-mz.A.x;sync_left;46;syncs.f90:75-77;Single;6.17;0.77;1.17;1.53;2.2;3.9566097259521;6;
184;lu-mz.A.x;jacu;43;jacu.f90:39-349;Innermost;1.94;0.24;0.13;0.24;0.4;0.79033416509628;12;
180;lu-mz.A.x;blts;42;blts.f90:40-48;Innermost;1.78;0.22;0.13;0.22;0.29;0.34065264463425;12;
187;lu-mz.A.x;buts;44;buts.f90:40-47;Innermost;1.51;0.19;0.13;0.19;0.24;0.30996584892273;12;
139;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:209-475;InBetween;1.36;0.17;0.14;0.17;0.19;0.1577316224575;12;
170;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:68-74;Innermost;1.07;0.13;0.05;0.13;0.2;0.29813158512115;12;
159;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:242-245;Innermost;1;0.12;0.07;0.12;0.17;0.24214747548103;12;
169;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:63-74;InBetween;0.87;0.11;0.07;0.11;0.19;0.26303589344025;12;
164;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:136-160;Innermost;0.87;0.11;0.06;0.11;0.15;0.23186311125755;12;
142;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:413-437;Innermost;0.8;0.1;0.06;0.1;0.14;0.17572599649429;12;
185;lu-mz.A.x;jacu;43;jacu.f90:39-356;Outermost;0.79;0.1;0.06;0.1;0.15;0.2390845566988;12;
155;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:274-303;Innermost;0.78;0.1;0.05;0.1;0.15;0.21065184473991;12;
99;lu-mz.A.x;ssor_._omp_fn.0;26;ssor.f90:39-163;InBetween;0.71;0.09;0.06;0.09;0.13;0.16269733011723;12;
157;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:221-227;Innermost;0.61;0.08;0.05;0.08;0.11;0.13356184959412;12;
163;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:180-187;Innermost;0.59;0.07;0.02;0.07;0.13;0.23067511618137;12;
166;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:103-106;Innermost;0.57;0.07;0.04;0.07;0.1;0.16257435083389;12;
146;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:388-410;Innermost;0.56;0.07;0.05;0.07;0.12;0.13745446503162;12;
154;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:322-329;Innermost;0.56;0.07;0.05;0.07;0.11;0.13515669107437;12;
141;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:455-462;Innermost;0.55;0.07;0.04;0.07;0.1;0.14226259291172;12;
162;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:90-202;InBetween;0.53;0.07;0.03;0.07;0.1;0.1966747790575;12;
152;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:220-342;InBetween;0.49;0.06;0.04;0.06;0.1;0.17542490363121;12;
144;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:359-365;Innermost;0.48;0.06;0.04;0.06;0.08;0.072707295417786;12;
160;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:250-271;Innermost;0.47;0.06;0.03;0.06;0.09;0.1737841963768;12;
165;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:110-133;Innermost;0.47;0.06;0.03;0.06;0.07;0.090538889169693;12;
145;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:368-377;Innermost;0.44;0.05;0.03;0.05;0.08;0.12974685430527;12;
167;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:90-100;Innermost;0.41;0.05;0.02;0.05;0.08;0.12014036625624;12;
106;lu-mz.A.x;ssor_._omp_fn.0;26;ssor.f90:46-48;Innermost;0.35;0.04;0.03;0.04;0.07;0.10932213068008;12;
158;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:230-239;Innermost;0.3;0.04;0.01;0.04;0.05;0.11138404160738;12;
107;lu-mz.A.x;ssor_._omp_fn.0;26;ssor.f90:46-48;InBetween;0.22;0.03;0.01;0.03;0.04;0.068164065480232;12;
149;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:383-383;Innermost;0.21;0.03;0.01;0.03;0.04;0.055148154497147;12;
179;lu-mz.A.x;jacld;41;jacld.f90:40-350;Outermost;0.2;0.02;0.01;0.02;0.04;0.083266168832779;12;
190;lu-mz.A.x;buts;44;buts.f90:55-227;Outermost;0.15;0.02;0;0.02;0.04;0.069326788187027;12;
133;lu-mz.A.x;copy_x_face_._omp_fn.1;33;exch_qbc.f90:263-265;Innermost;0.12;0.02;0.01;0.02;0.04;0.093546971678734;8;
242;lu-mz.A.x;exchange_3;59;exchange_3.f90:56-67;Innermost;0.1;0.01;0.03;0.04;0.05;0.088127605617046;4;
151;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:383-383;Innermost;0.1;0.01;0;0.01;0.02;0.034873880445957;11;
238;lu-mz.A.x;exchange_3;59;exchange_3.f90:120-131;Innermost;0.1;0.01;0.03;0.04;0.05;0.082840852439404;4;
240;lu-mz.A.x;exchange_3;59;exchange_3.f90:87-98;Innermost;0.1;0.01;0.02;0.04;0.05;0.089653618633747;4;
236;lu-mz.A.x;exchange_3;59;exchange_3.f90:151-162;Innermost;0.09;0.01;0.03;0.03;0.04;0.060552041977644;4;
192;lu-mz.A.x;sync_right;47;syncs.f90:113-115;Single;0.09;0.01;0.01;0.02;0.05;0.10315120965242;6;
101;lu-mz.A.x;ssor_._omp_fn.0;26;ssor.f90:115-144;Single;0.08;0.01;0;0.01;0.02;0.046981211751699;12;
103;lu-mz.A.x;ssor_._omp_fn.0;26;ssor.f90:71-100;Single;0.07;0.01;0;0.01;0.02;0.047444552183151;8;
129;lu-mz.A.x;copy_y_face_._omp_fn.1;31;exch_qbc.f90:226-228;Innermost;0.06;0.01;0;0.01;0.02;0.05457890406251;9;
168;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:60-74;Outermost;0.05;0.01;0;0.01;0.02;0.039346501231194;10;
150;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:380-383;Innermost;0.05;0.01;0;0.01;0.01;0.028094181790948;10;
130;lu-mz.A.x;copy_y_face_._omp_fn.1;31;exch_qbc.f90:226-228;Outermost;0.05;0.01;0;0.01;0.01;0.026444099843502;8;
127;lu-mz.A.x;copy_y_face_._omp_fn.0;30;exch_qbc.f90:216-218;Innermost;0.04;0.01;0;0.01;0.01;0.028975615277886;9;
131;lu-mz.A.x;copy_x_face_._omp_fn.0;32;exch_qbc.f90:253-255;Innermost;0.04;0.01;0;0.01;0.02;0.046380467712879;6;
232;lu-mz.A.x;exchange_1;58;exchange_1.f90:80-85;Single;0.03;0;0;0.01;0.01;0.021955657750368;6;
134;lu-mz.A.x;copy_x_face_._omp_fn.1;33;exch_qbc.f90:263-265;Outermost;0.03;0;0;0.01;0.01;0.03672668710351;5;
183;lu-mz.A.x;blts;42;blts.f90:57-227;Outermost;0.03;0;0;0.01;0.01;0.020513193681836;6;
181;lu-mz.A.x;blts;42;blts.f90:40-48;Outermost;0.03;0;0;0.01;0.01;0.020343754440546;6;
58;lu-mz.A.x;setiv_._omp_fn.0;22;setiv.f90:40-60;Innermost;0.03;0;0;0.01;0.01;0.022136367857456;5;
235;lu-mz.A.x;exchange_1;58;exchange_1.f90:54-59;Single;0.02;0;0;0.01;0.01;0.022318350151181;5;
234;lu-mz.A.x;exchange_1;58;exchange_1.f90:118-123;Single;0.02;0;0;0.01;0.01;0.018139677122235;5;
81;lu-mz.A.x;erhs_._omp_fn.0;24;erhs.f90:251-254;Innermost;0.02;0;0;0.01;0.01;0.023719370365143;4;
188;lu-mz.A.x;buts;44;buts.f90:40-47;Outermost;0.02;0;0;0.01;0.01;0.019904496148229;4;
59;lu-mz.A.x;erhs_._omp_fn.0;24;erhs.f90:285-484;InBetween;0.02;0;0;0;0;0.000538629014045;5;
153;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:220-342;Outermost;0.02;0;0;0.01;0.01;0.019833568483591;4;
128;lu-mz.A.x;copy_y_face_._omp_fn.0;30;exch_qbc.f90:216-218;Outermost;0.02;0;0;0;0;0.00048903108108789;5;
