block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;
1241;bt-mz.A.x;solve_subs.f90:206-481;25.58;6.34;;;;;;
1239;bt-mz.A.x;solve_subs.f90:56-199;13.56;3.36;;;;;;
1263;bt-mz.A.x;z_solve.f90:145-308;7.97;1.97;;;;;;
1003;bt-mz.A.x;y_solve.f90:144-307;7.93;1.96;;;;;;
954;bt-mz.A.x;x_solve.f90:145-308;7.5;1.86;;;;;;
1237;bt-mz.A.x;solve_subs.f90:27-51;3.23;0.8;;;;;;
998;bt-mz.A.x;y_solve.f90:54-136;2.82;0.7;;;;;;
950;bt-mz.A.x;x_solve.f90:56-138;2.5;0.62;;;;;;
1257;bt-mz.A.x;z_solve.f90:54-136;2.42;0.6;;;;;;
646;bt-mz.A.x;rhs.f90:295-340;2.3;0.57;;;;;;
595;bt-mz.A.x;rhs.f90:80-129;1.82;0.45;;;;;;
615;bt-mz.A.x;rhs.f90:185-229;1.61;0.4;;;;;;
956;bt-mz.A.x;x_solve.f90:248-248;1.35;0.34;;;;;;
1019;bt-mz.A.x;y_solve.f90:393-397;1.21;0.3;;;;;;
1005;bt-mz.A.x;y_solve.f90:247-247;1.21;0.3;;;;;;
558;bt-mz.A.x;rhs.f90:37-47;1.11;0.28;;;;;;
702;bt-mz.A.x;rhs.f90:64-64;1.11;0.27;;;;;;
1265;bt-mz.A.x;z_solve.f90:248-248;1.03;0.26;;;;;;
969;bt-mz.A.x;x_solve.f90:394-398;1.01;0.25;;;;;;
374;bt-mz.A.x;initialize.f90:214-248;0.95;0.24;;;;;;
627;bt-mz.A.x;rhs.f90:272-277;0.73;0.18;;;;;;
1290;bt-mz.A.x;z_solve.f90:418-420;0.65;0.16;;;;;;
658;bt-mz.A.x;rhs.f90:383-388;0.65;0.16;;;;;;
1243;bt-mz.A.x;solve_subs.f90:508-639;0.63;0.16;;;;;;
598;bt-mz.A.x;rhs.f90:149-154;0.61;0.15;;;;;;
674;bt-mz.A.x;rhs.f90:402-404;0.52;0.13;;;;;;
1270;bt-mz.A.x;z_solve.f90:313-313;0.34;0.09;;;;;;
1262;bt-mz.A.x;z_solve.f90:147-248;0.3;0.07;;;;;;
1325;bt-mz.A.x;add.f90:29-29;0.3;0.07;;;;;;
1002;bt-mz.A.x;y_solve.f90:146-247;0.28;0.07;;;;;;
1291;bt-mz.A.x;z_solve.f90:414-420;0.24;0.06;;;;;;
953;bt-mz.A.x;x_solve.f90:147-248;0.2;0.05;;;;;;
1287;bt-mz.A.x;z_solve.f90:420-420;0.18;0.04;;;;;;
376;bt-mz.A.x;exact_solution.f90:24-28;0.16;0.04;;;;;;
1079;bt-mz.A.x;exch_qbc.f90:250-250;0.14;0.03;;;;;;
959;bt-mz.A.x;x_solve.f90:347-347;0.14;0.03;;;;;;
1289;bt-mz.A.x;z_solve.f90:420-420;0.14;0.03;;;;;;
1266;bt-mz.A.x;z_solve.f90:313-313;0.12;0.03;;;;;;
593;bt-mz.A.x;rhs.f90:80-149;0.12;0.03;;;;;;
1095;bt-mz.A.x;exch_qbc.f90:261-261;0.12;0.03;;;;;;
596;bt-mz.A.x;rhs.f90:162-169;0.1;0.02;;;;;;
1011;bt-mz.A.x;y_solve.f90:336-359;0.1;0.02;;;;;;
961;bt-mz.A.x;x_solve.f90:363-363;0.08;0.02;;;;;;
711;bt-mz.A.x;rhs.f90:365-369;0.08;0.02;;;;;;
645;bt-mz.A.x;rhs.f90:296-340;0.06;0.01;;;;;;
1046;bt-mz.A.x;exch_qbc.f90:211-211;0.06;0.01;;;;;;
1278;bt-mz.A.x;z_solve.f90:358-366;0.06;0.01;;;;;;
949;bt-mz.A.x;x_solve.f90:58-138;0.06;0.01;;;;;;
680;bt-mz.A.x;rhs.f90:374-378;0.06;0.01;;;;;;
691;bt-mz.A.x;rhs.f90:245-249;0.06;0.01;;;;;;
1255;bt-mz.A.x;z_solve.f90:144-144;0.04;0.01;;;;;;
651;bt-mz.A.x;rhs.f90:364-364;0.04;0.01;;;;;;
1008;bt-mz.A.x;y_solve.f90:344-344;0.04;0.01;;;;;;
1010;bt-mz.A.x;y_solve.f90:359-359;0.04;0.01;;;;;;
1280;bt-mz.A.x;z_solve.f90:350-374;0.04;0.01;;;;;;
687;bt-mz.A.x;rhs.f90:347-351;0.04;0.01;;;;;;
660;bt-mz.A.x;rhs.f90:185-404;0.02;0;;;;;;
1286;bt-mz.A.x;z_solve.f90:414-420;0.02;0;;;;;;
967;bt-mz.A.x;x_solve.f90:394-394;0.02;0;;;;;;
557;bt-mz.A.x;rhs.f90:38-47;0.02;0;;;;;;
1277;bt-mz.A.x;z_solve.f90:358-358;0.02;0;;;;;;
1006;bt-mz.A.x;y_solve.f90:330-330;0.02;0;;;;;;
1082;bt-mz.A.x;exch_qbc.f90:250-250;0.02;0;;;;;;
1049;bt-mz.A.x;exch_qbc.f90:211-211;0.02;0;;;;;;
1256;bt-mz.A.x;z_solve.f90:56-130;0.02;0;;;;;;
997;bt-mz.A.x;y_solve.f90:56-130;0.02;0;;;;;;
562;bt-mz.A.x;rhs.f90:37-37;0.02;0;;;;;;
705;bt-mz.A.x;rhs.f90:64-64;0.02;0;;;;;;
683;bt-mz.A.x;rhs.f90:263-267;0.02;0;;;;;;
694;bt-mz.A.x;rhs.f90:254-258;0.02;0;;;;;;
685;bt-mz.A.x;rhs.f90:236-240;0.02;0;;;;;;
362;bt-mz.A.x;initialize.f90:56-84;0.02;0;;;;;;
