block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;
1566;bt-mz.A.x;solve_subs.f90:206-481;24.85;3;2.84;3;3.32;1.825280547142;4;
1564;bt-mz.A.x;solve_subs.f90:56-199;12.7;1.53;1.47;1.53;1.67;0.77487027645111;4;
1302;bt-mz.A.x;y_solve.f90:144-307;7.7;0.93;0.87;0.93;1.02;0.53374737501144;4;
1244;bt-mz.A.x;x_solve.f90:145-308;7.46;0.9;0.85;0.9;0.97;0.40949994325638;4;
1586;bt-mz.A.x;z_solve.f90:145-308;6.45;0.78;0.7;0.78;0.86;0.55263537168503;4;
1562;bt-mz.A.x;solve_subs.f90:27-51;3.72;0.45;0.37;0.45;0.53;0.55428731441498;4;
1296;bt-mz.A.x;y_solve.f90:54-136;3.4;0.41;0.32;0.41;0.48;0.58284658193588;4;
1240;bt-mz.A.x;x_solve.f90:56-138;3.34;0.4;0.35;0.4;0.54;0.75415897369385;4;
1581;bt-mz.A.x;z_solve.f90:54-136;3.11;0.38;0.33;0.38;0.44;0.39755383133888;4;
717;bt-mz.A.x;rhs.f90:80-129;2.02;0.24;0.21;0.24;0.28;0.23896722495556;4;
737;bt-mz.A.x;rhs.f90:185-229;1.76;0.21;0.2;0.21;0.23;0.13152299821377;4;
768;bt-mz.A.x;rhs.f90:295-340;1.66;0.2;0.15;0.2;0.25;0.3450620174408;4;
1326;bt-mz.A.x;y_solve.f90:393-397;1.44;0.17;0.14;0.17;0.2;0.2408364713192;4;
1588;bt-mz.A.x;z_solve.f90:248-248;1.41;0.17;0.15;0.17;0.18;0.13100036978722;4;
1267;bt-mz.A.x;x_solve.f90:394-398;1.28;0.15;0.14;0.15;0.17;0.10597178339958;4;
1246;bt-mz.A.x;x_solve.f90:248-248;1.2;0.15;0.11;0.15;0.17;0.21351462602615;4;
1304;bt-mz.A.x;y_solve.f90:247-247;1.17;0.14;0.12;0.14;0.17;0.18058462440968;4;
677;bt-mz.A.x;rhs.f90:37-47;1.09;0.13;0.12;0.13;0.14;0.072269201278687;4;
848;bt-mz.A.x;rhs.f90:64-64;0.85;0.1;0.09;0.1;0.11;0.072355322539806;4;
458;bt-mz.A.x;initialize.f90:214-248;0.81;0.1;0.05;0.1;0.13;0.33512485027313;4;
720;bt-mz.A.x;rhs.f90:149-154;0.76;0.09;0.07;0.09;0.11;0.14628165960312;4;
749;bt-mz.A.x;rhs.f90:272-277;0.68;0.08;0.08;0.08;0.09;0.048784419894218;4;
1567;bt-mz.A.x;solve_subs.f90:508-639;0.66;0.08;0.06;0.08;0.1;0.15951731801033;4;
780;bt-mz.A.x;rhs.f90:383-388;0.61;0.07;0.06;0.07;0.09;0.10049730539322;4;
1585;bt-mz.A.x;z_solve.f90:147-248;0.49;0.06;0.04;0.06;0.08;0.14420033991337;4;
1636;bt-mz.A.x;z_solve.f90:418-420;0.47;0.06;0.05;0.06;0.08;0.13938282430172;4;
1681;bt-mz.A.x;add.f90:29-29;0.37;0.04;0.03;0.04;0.06;0.093673400580883;4;
1593;bt-mz.A.x;z_solve.f90:313-313;0.25;0.03;0.02;0.03;0.04;0.068902626633644;4;
1243;bt-mz.A.x;x_solve.f90:147-248;0.23;0.03;0.02;0.03;0.03;0.042301241308451;4;
