block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;
1566;bt-mz.A.x;solve_subs.f90:206-481;27.58;3.32;;;;;;
1564;bt-mz.A.x;solve_subs.f90:56-199;12.16;1.47;;;;;;
1244;bt-mz.A.x;x_solve.f90:145-308;8.02;0.97;;;;;;
1302;bt-mz.A.x;y_solve.f90:144-307;7.22;0.87;;;;;;
1586;bt-mz.A.x;z_solve.f90:145-308;6.42;0.77;;;;;;
1240;bt-mz.A.x;x_solve.f90:56-138;4.48;0.54;;;;;;
1562;bt-mz.A.x;solve_subs.f90:27-51;4.39;0.53;;;;;;
1296;bt-mz.A.x;y_solve.f90:54-136;3.67;0.44;;;;;;
1581;bt-mz.A.x;z_solve.f90:54-136;2.74;0.33;;;;;;
717;bt-mz.A.x;rhs.f90:80-129;2.15;0.26;;;;;;
768;bt-mz.A.x;rhs.f90:295-340;2.07;0.25;;;;;;
1326;bt-mz.A.x;y_solve.f90:393-397;1.69;0.2;;;;;;
737;bt-mz.A.x;rhs.f90:185-229;1.65;0.2;;;;;;
1588;bt-mz.A.x;z_solve.f90:248-248;1.44;0.17;;;;;;
1246;bt-mz.A.x;x_solve.f90:248-248;1.39;0.17;;;;;;
1304;bt-mz.A.x;y_solve.f90:247-247;1.22;0.15;;;;;;
1267;bt-mz.A.x;x_solve.f90:394-398;1.14;0.14;;;;;;
677;bt-mz.A.x;rhs.f90:37-47;1.1;0.13;;;;;;
720;bt-mz.A.x;rhs.f90:149-154;0.8;0.1;;;;;;
848;bt-mz.A.x;rhs.f90:64-64;0.76;0.09;;;;;;
780;bt-mz.A.x;rhs.f90:383-388;0.72;0.09;;;;;;
749;bt-mz.A.x;rhs.f90:272-277;0.72;0.09;;;;;;
1636;bt-mz.A.x;z_solve.f90:418-420;0.68;0.08;;;;;;
1567;bt-mz.A.x;solve_subs.f90:508-639;0.63;0.08;;;;;;
1585;bt-mz.A.x;z_solve.f90:147-248;0.63;0.08;;;;;;
1681;bt-mz.A.x;add.f90:29-29;0.46;0.06;;;;;;
458;bt-mz.A.x;initialize.f90:214-248;0.38;0.05;;;;;;
1593;bt-mz.A.x;z_solve.f90:313-313;0.34;0.04;;;;;;
796;bt-mz.A.x;rhs.f90:402-404;0.25;0.03;;;;;;
460;bt-mz.A.x;exact_solution.f90:24-28;0.21;0.03;;;;;;
1243;bt-mz.A.x;x_solve.f90:147-248;0.17;0.02;;;;;;
736;bt-mz.A.x;rhs.f90:186-229;0.08;0.01;;;;;;
1632;bt-mz.A.x;z_solve.f90:414-420;0.08;0.01;;;;;;
1301;bt-mz.A.x;y_solve.f90:146-247;0.08;0.01;;;;;;
1592;bt-mz.A.x;z_solve.f90:313-313;0.08;0.01;;;;;;
1633;bt-mz.A.x;z_solve.f90:420-420;0.08;0.01;;;;;;
853;bt-mz.A.x;rhs.f90:62-64;0.08;0.01;;;;;;
1637;bt-mz.A.x;z_solve.f90:414-420;0.08;0.01;;;;;;
807;bt-mz.A.x;rhs.f90:374-378;0.08;0.01;;;;;;
814;bt-mz.A.x;rhs.f90:347-351;0.08;0.01;;;;;;
1667;bt-mz.A.x;add.f90:24-24;0.04;0.01;;;;;;
1629;bt-mz.A.x;z_solve.f90:401-401;0.04;0.01;;;;;;
1630;bt-mz.A.x;z_solve.f90:414-414;0.04;0.01;;;;;;
741;bt-mz.A.x;rhs.f90:249-249;0.04;0.01;;;;;;
1312;bt-mz.A.x;y_solve.f90:368-368;0.04;0.01;;;;;;
1323;bt-mz.A.x;y_solve.f90:393-393;0.04;0.01;;;;;;
1263;bt-mz.A.x;x_solve.f90:384-384;0.04;0.01;;;;;;
715;bt-mz.A.x;rhs.f90:80-149;0.04;0.01;;;;;;
1313;bt-mz.A.x;y_solve.f90:344-344;0.04;0.01;;;;;;
1415;bt-mz.A.x;exch_qbc.f90:261-261;0.04;0.01;;;;;;
1394;bt-mz.A.x;exch_qbc.f90:250-250;0.04;0.01;;;;;;
1314;bt-mz.A.x;y_solve.f90:351-351;0.04;0.01;;;;;;
1420;bt-mz.A.x;exch_qbc.f90:261-261;0.04;0.01;;;;;;
1316;bt-mz.A.x;y_solve.f90:344-359;0.04;0.01;;;;;;
582;bt-mz.A.x;exact_rhs.f90:270-301;0.04;0.01;;;;;;
1580;bt-mz.A.x;z_solve.f90:56-130;0.04;0.01;;;;;;
1295;bt-mz.A.x;y_solve.f90:56-130;0.04;0.01;;;;;;
838;bt-mz.A.x;rhs.f90:245-249;0.04;0.01;;;;;;
836;bt-mz.A.x;rhs.f90:356-360;0.04;0.01;;;;;;
866;bt-mz.A.x;rhs.f90:365-369;0.04;0.01;;;;;;
810;bt-mz.A.x;rhs.f90:263-267;0.04;0.01;;;;;;
503;bt-mz.A.x;exact_rhs.f90:48-66;0.04;0.01;;;;;;
