function_id;module;function_name;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;cats;
65;mca_btl_vader.so;mca_btl_vader_component_progress;;36.44;3.87;2.72;4.32;5.21;8.8850955963135;9;"0,100,0,0,0,0,0,0,0,0";
34;bt-mz.A.x;binvcrhs;solve_subs.f90:206-481;12.12;1.29;0.86;1.29;2.73;5.9579386711121;10;"100,0,0,0,0,0,0,0,0,0";
907;libopen-pal.so.40.10.1;opal_progress;;7.7;0.82;0.01;0.82;1.16;3.1443727016449;10;"0,100,0,0,0,0,0,0,0,0";
23;bt-mz.A.x;y_solve_._omp_fn.0;y_solve.f90:44-397;6.79;0.72;0.42;0.72;1.72;3.8010857105255;10;"100,0,0,0,0,0,0,0,0,0";
21;bt-mz.A.x;x_solve_._omp_fn.0;x_solve.f90:47-398;6.53;0.69;0.41;0.7;1.63;3.6738750934601;10;"100,0,0,0,0,0,0,0,0,0";
36;bt-mz.A.x;z_solve_._omp_fn.0;z_solve.f90:44-420;6.06;0.64;0.41;0.65;1.35;2.7049896717072;10;"100,0,0,0,0,0,0,0,0,0";
33;bt-mz.A.x;matmul_sub;solve_subs.f90:56-199;5.93;0.63;0.42;0.63;1.23;2.3673784732819;10;"100,0,0,0,0,0,0,0,0,0";
70;mca_coll_libnbc.so;ompi_coll_libnbc_progress;;5.6;0.6;0.01;0.6;1.15;2.7964451313019;10;"0,100,0,0,0,0,0,0,0,0";
17;bt-mz.A.x;compute_rhs_._omp_fn.0;rhs.f90:30-404;4.91;0.52;0.33;0.52;1.18;2.5061302185059;10;"100,0,0,0,0,0,0,0,0,0";
2535;libopen-pal.so.40.10.1;opal_timer_linux_get_cycles_sys_timer;;2.83;0.3;0.01;0.3;0.47;1.1993652582169;10;"0,100,0,0,0,0,0,0,0,0";
32;bt-mz.A.x;matvec_sub;solve_subs.f90:27-51;1.89;0.2;0.13;0.2;0.46;0.93121498823166;10;"100,0,0,0,0,0,0,0,0,0";
493;libmpi.so.40.10.1;opal_progress@plt;;0.57;0.06;0.03;0.07;0.12;0.33033582568169;9;"0,100,0,0,0,0,0,0,0,0";
920;libmpi.so.40.10.1;ompi_request_default_wait_all;;0.55;0.06;0.04;0.07;0.11;0.23931039869785;9;"0,100,0,0,0,0,0,0,0,0";
11;bt-mz.A.x;lhsinit;initialize.f90:214-248;0.5;0.05;0.03;0.05;0.09;0.20250961184502;10;"100,0,0,0,0,0,0,0,0,0";
1063;libc-2.31.so;__poll;;0.42;0.05;0.01;0.27;1.73;46.26880645752;8;"0,0,0,0,0,0,100,0,0,0";
