block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;
1566;bt-mz.A.x;solve_subs.f90:206-481;17.02;1.81;;;;;;
1564;bt-mz.A.x;solve_subs.f90:56-199;7.77;0.83;;;;;;
1244;bt-mz.A.x;x_solve.f90:145-308;5.61;0.6;;;;;;
1302;bt-mz.A.x;y_solve.f90:144-307;5.42;0.58;;;;;;
1586;bt-mz.A.x;z_solve.f90:145-308;3.5;0.37;;;;;;
1296;bt-mz.A.x;y_solve.f90:54-136;2.73;0.29;;;;;;
1581;bt-mz.A.x;z_solve.f90:54-136;2.44;0.26;;;;;;
1240;bt-mz.A.x;x_solve.f90:56-138;2.25;0.24;;;;;;
1562;bt-mz.A.x;solve_subs.f90:27-51;2.01;0.21;;;;;;
737;bt-mz.A.x;rhs.f90:185-229;1.34;0.14;;;;;;
1267;bt-mz.A.x;x_solve.f90:394-398;0.91;0.1;;;;;;
717;bt-mz.A.x;rhs.f90:80-129;0.91;0.1;;;;;;
768;bt-mz.A.x;rhs.f90:295-340;0.91;0.1;;;;;;
720;bt-mz.A.x;rhs.f90:149-154;0.86;0.09;;;;;;
1588;bt-mz.A.x;z_solve.f90:248-248;0.67;0.07;;;;;;
1304;bt-mz.A.x;y_solve.f90:247-247;0.67;0.07;;;;;;
1246;bt-mz.A.x;x_solve.f90:248-248;0.67;0.07;;;;;;
677;bt-mz.A.x;rhs.f90:37-47;0.62;0.07;;;;;;
780;bt-mz.A.x;rhs.f90:383-388;0.58;0.06;;;;;;
1326;bt-mz.A.x;y_solve.f90:393-397;0.53;0.06;;;;;;
458;bt-mz.A.x;initialize.f90:214-248;0.48;0.05;;;;;;
1681;bt-mz.A.x;add.f90:29-29;0.38;0.04;;;;;;
1567;bt-mz.A.x;solve_subs.f90:508-639;0.34;0.04;;;;;;
1637;bt-mz.A.x;z_solve.f90:414-420;0.29;0.03;;;;;;
1636;bt-mz.A.x;z_solve.f90:418-420;0.29;0.03;;;;;;
749;bt-mz.A.x;rhs.f90:272-277;0.29;0.03;;;;;;
848;bt-mz.A.x;rhs.f90:64-64;0.29;0.03;;;;;;
796;bt-mz.A.x;rhs.f90:402-404;0.24;0.03;;;;;;
1593;bt-mz.A.x;z_solve.f90:313-313;0.19;0.02;;;;;;
1585;bt-mz.A.x;z_solve.f90:147-248;0.14;0.02;;;;;;
460;bt-mz.A.x;exact_solution.f90:24-28;0.1;0.01;;;;;;
1301;bt-mz.A.x;y_solve.f90:146-247;0.1;0.01;;;;;;
1633;bt-mz.A.x;z_solve.f90:420-420;0.1;0.01;;;;;;
853;bt-mz.A.x;rhs.f90:62-64;0.1;0.01;;;;;;
1639;bt-mz.A.x;z_solve.f90:414-414;0.05;0.01;;;;;;
1293;bt-mz.A.x;y_solve.f90:54-330;0.05;0.01;;;;;;
1609;bt-mz.A.x;z_solve.f90:374-374;0.05;0.01;;;;;;
1327;bt-mz.A.x;y_solve.f90:393-393;0.05;0.01;;;;;;
1313;bt-mz.A.x;y_solve.f90:344-344;0.05;0.01;;;;;;
718;bt-mz.A.x;rhs.f90:162-169;0.05;0.01;;;;;;
1320;bt-mz.A.x;y_solve.f90:336-336;0.05;0.01;;;;;;
1256;bt-mz.A.x;x_solve.f90:354-354;0.05;0.01;;;;;;
1315;bt-mz.A.x;y_solve.f90:359-359;0.05;0.01;;;;;;
1624;bt-mz.A.x;z_solve.f90:366-366;0.05;0.01;;;;;;
1259;bt-mz.A.x;x_solve.f90:354-354;0.05;0.01;;;;;;
836;bt-mz.A.x;rhs.f90:356-360;0.05;0.01;;;;;;
716;bt-mz.A.x;rhs.f90:81-129;0.05;0.01;;;;;;
841;bt-mz.A.x;rhs.f90:254-258;0.05;0.01;;;;;;
