block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;
1566;bt-mz.A.x;solve_subs.f90:206-481;8.05;0.86;;;;;;
1564;bt-mz.A.x;solve_subs.f90:56-199;4.07;0.43;;;;;;
1244;bt-mz.A.x;x_solve.f90:145-308;3.79;0.4;;;;;;
1302;bt-mz.A.x;y_solve.f90:144-307;2.54;0.27;;;;;;
1586;bt-mz.A.x;z_solve.f90:145-308;1.97;0.21;;;;;;
1562;bt-mz.A.x;solve_subs.f90:27-51;1.44;0.15;;;;;;
1296;bt-mz.A.x;y_solve.f90:54-136;1.44;0.15;;;;;;
1240;bt-mz.A.x;x_solve.f90:56-138;1.05;0.11;;;;;;
1581;bt-mz.A.x;z_solve.f90:54-136;0.91;0.1;;;;;;
717;bt-mz.A.x;rhs.f90:80-129;0.77;0.08;;;;;;
458;bt-mz.A.x;initialize.f90:214-248;0.72;0.08;;;;;;
1326;bt-mz.A.x;y_solve.f90:393-397;0.62;0.07;;;;;;
1246;bt-mz.A.x;x_solve.f90:248-248;0.58;0.06;;;;;;
768;bt-mz.A.x;rhs.f90:295-340;0.58;0.06;;;;;;
1267;bt-mz.A.x;x_solve.f90:394-398;0.53;0.06;;;;;;
720;bt-mz.A.x;rhs.f90:149-154;0.43;0.05;;;;;;
848;bt-mz.A.x;rhs.f90:64-64;0.43;0.05;;;;;;
1304;bt-mz.A.x;y_solve.f90:247-247;0.38;0.04;;;;;;
677;bt-mz.A.x;rhs.f90:37-47;0.38;0.04;;;;;;
1588;bt-mz.A.x;z_solve.f90:248-248;0.34;0.04;;;;;;
737;bt-mz.A.x;rhs.f90:185-229;0.34;0.04;;;;;;
1593;bt-mz.A.x;z_solve.f90:313-313;0.24;0.03;;;;;;
1585;bt-mz.A.x;z_solve.f90:147-248;0.14;0.02;;;;;;
1636;bt-mz.A.x;z_solve.f90:418-420;0.14;0.02;;;;;;
1567;bt-mz.A.x;solve_subs.f90:508-639;0.1;0.01;;;;;;
1633;bt-mz.A.x;z_solve.f90:420-420;0.1;0.01;;;;;;
1637;bt-mz.A.x;z_solve.f90:414-420;0.1;0.01;;;;;;
1681;bt-mz.A.x;add.f90:29-29;0.1;0.01;;;;;;
780;bt-mz.A.x;rhs.f90:383-388;0.1;0.01;;;;;;
796;bt-mz.A.x;rhs.f90:402-404;0.1;0.01;;;;;;
460;bt-mz.A.x;exact_solution.f90:24-28;0.05;0.01;;;;;;
1599;bt-mz.A.x;z_solve.f90:343-343;0.05;0.01;;;;;;
1294;bt-mz.A.x;y_solve.f90:143-143;0.05;0.01;;;;;;
1301;bt-mz.A.x;y_solve.f90:146-247;0.05;0.01;;;;;;
1243;bt-mz.A.x;x_solve.f90:147-248;0.05;0.01;;;;;;
1399;bt-mz.A.x;exch_qbc.f90:250-250;0.05;0.01;;;;;;
1357;bt-mz.A.x;exch_qbc.f90:211-211;0.05;0.01;;;;;;
1258;bt-mz.A.x;x_solve.f90:347-347;0.05;0.01;;;;;;
1635;bt-mz.A.x;z_solve.f90:420-420;0.05;0.01;;;;;;
807;bt-mz.A.x;rhs.f90:374-378;0.05;0.01;;;;;;
517;bt-mz.A.x;exact_rhs.f90:122-122;0.05;0.01;;;;;;
