block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;
3382;lu-mz.A.x;syncs.f90:75-77;14.52;1.4;0.33;1.59;3.36;11.636788368225;14;
3330;lu-mz.A.x;blts.f90:57-227;14.09;1.36;0.95;1.35;1.51;2.0516884326935;16;
3367;lu-mz.A.x;buts.f90:55-227;12.48;1.2;0.88;1.19;1.37;1.6009777784348;16;
3344;lu-mz.A.x;jacu.f90:44-349;9.14;0.88;0.6;0.88;1.06;1.4649969339371;16;
3314;lu-mz.A.x;jacld.f90:40-350;7.96;0.77;0.57;0.76;0.92;1.0533236265182;16;
3365;lu-mz.A.x;buts.f90:67-67;2.84;0.27;0.17;0.27;0.35;0.48122587800026;16;
3326;lu-mz.A.x;blts.f90:40-48;1.93;0.19;0.08;0.18;0.25;0.46679472923279;16;
3348;lu-mz.A.x;jacu.f90:39-349;1.67;0.16;0.12;0.16;0.22;0.29707765579224;16;
3360;lu-mz.A.x;buts.f90:40-47;1.37;0.13;0.09;0.13;0.2;0.29304996132851;16;
3066;lu-mz.A.x;rhs.f90:68-74;1.01;0.1;0.07;0.1;0.15;0.23264437913895;16;
3152;lu-mz.A.x;rhs.f90:242-245;0.91;0.09;0.04;0.09;0.13;0.28088700771332;16;
3112;lu-mz.A.x;rhs.f90:136-160;0.85;0.08;0.04;0.08;0.12;0.21067199110985;16;
3366;lu-mz.A.x;buts.f90:67-67;0.78;0.07;0.05;0.07;0.13;0.19763457775116;16;
3145;lu-mz.A.x;rhs.f90:221-227;0.77;0.07;0.03;0.07;0.1;0.21428352594376;16;
3228;lu-mz.A.x;rhs.f90:413-437;0.69;0.07;0.03;0.07;0.09;0.18628376722336;16;
3168;lu-mz.A.x;rhs.f90:274-303;0.68;0.07;0.02;0.07;0.1;0.27010443806648;16;
3173;lu-mz.A.x;rhs.f90:322-329;0.66;0.06;0;0.06;0.1;0.27888882160187;16;
3117;lu-mz.A.x;rhs.f90:180-187;0.63;0.06;0.03;0.06;0.1;0.18139645457268;16;
3050;lu-mz.A.x;rhs.f90:65-65;0.57;0.05;0.03;0.05;0.09;0.18511189520359;16;
3100;lu-mz.A.x;rhs.f90:103-106;0.55;0.05;0.02;0.05;0.09;0.23984628915787;16;
3226;lu-mz.A.x;rhs.f90:447-455;0.53;0.05;0.03;0.05;0.1;0.20318199694157;16;
3233;lu-mz.A.x;rhs.f90:455-462;0.53;0.05;0.03;0.05;0.07;0.12049544602633;16;
3108;lu-mz.A.x;rhs.f90:110-133;0.51;0.05;0.01;0.05;0.09;0.20321363210678;16;
3195;lu-mz.A.x;rhs.f90:359-365;0.46;0.04;0.01;0.04;0.08;0.19610604643822;16;
3149;lu-mz.A.x;rhs.f90:230-239;0.46;0.04;0.02;0.04;0.07;0.15696451067924;16;
3158;lu-mz.A.x;rhs.f90:250-271;0.46;0.04;0.02;0.04;0.06;0.11976701766253;16;
2234;lu-mz.A.x;ssor.f90:46-48;0.44;0.04;0.01;0.04;0.08;0.16260342299938;16;
3220;lu-mz.A.x;rhs.f90:388-410;0.44;0.04;0.01;0.04;0.08;0.17116583883762;16;
3096;lu-mz.A.x;rhs.f90:90-100;0.43;0.04;0.02;0.04;0.06;0.13156832754612;16;
3364;lu-mz.A.x;buts.f90:67-67;0.42;0.04;0.02;0.04;0.07;0.1465657800436;16;
