block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;
3330;lu-mz.A.x;blts.f90:57-227;18.56;1.99;;;;;;
3367;lu-mz.A.x;buts.f90:55-227;14.73;1.58;;;;;;
3344;lu-mz.A.x;jacu.f90:44-349;9.28;1;;;;;;
3314;lu-mz.A.x;jacld.f90:40-350;8.95;0.96;;;;;;
3365;lu-mz.A.x;buts.f90:67-67;3.92;0.42;;;;;;
3348;lu-mz.A.x;jacu.f90:39-349;2.33;0.25;;;;;;
3326;lu-mz.A.x;blts.f90:40-48;2.19;0.23;;;;;;
3360;lu-mz.A.x;buts.f90:40-47;1.96;0.21;;;;;;
3066;lu-mz.A.x;rhs.f90:68-74;1.72;0.18;;;;;;
3366;lu-mz.A.x;buts.f90:67-67;1.12;0.12;;;;;;
3228;lu-mz.A.x;rhs.f90:413-437;1.07;0.11;;;;;;
3112;lu-mz.A.x;rhs.f90:136-160;1.07;0.11;;;;;;
3233;lu-mz.A.x;rhs.f90:455-462;0.89;0.09;;;;;;
3168;lu-mz.A.x;rhs.f90:274-303;0.79;0.09;;;;;;
3173;lu-mz.A.x;rhs.f90:322-329;0.75;0.08;;;;;;
3096;lu-mz.A.x;rhs.f90:90-100;0.65;0.07;;;;;;
3226;lu-mz.A.x;rhs.f90:447-455;0.61;0.07;;;;;;
3199;lu-mz.A.x;rhs.f90:368-377;0.61;0.07;;;;;;
3158;lu-mz.A.x;rhs.f90:250-271;0.56;0.06;;;;;;
2234;lu-mz.A.x;ssor.f90:46-48;0.56;0.06;;;;;;
3152;lu-mz.A.x;rhs.f90:242-245;0.51;0.05;;;;;;
3220;lu-mz.A.x;rhs.f90:388-410;0.51;0.05;;;;;;
3100;lu-mz.A.x;rhs.f90:103-106;0.47;0.05;;;;;;
3195;lu-mz.A.x;rhs.f90:359-365;0.47;0.05;;;;;;
3343;lu-mz.A.x;jacu.f90:293-293;0.42;0.04;;;;;;
3145;lu-mz.A.x;rhs.f90:221-227;0.37;0.04;;;;;;
1972;lu-mz.A.x;exact.f90:4-52;0.33;0.04;;;;;;
3364;lu-mz.A.x;buts.f90:67-67;0.33;0.04;;;;;;
3149;lu-mz.A.x;rhs.f90:230-239;0.33;0.04;;;;;;
3108;lu-mz.A.x;rhs.f90:110-133;0.33;0.04;;;;;;
3368;lu-mz.A.x;buts.f90:67-67;0.28;0.03;;;;;;
2390;lu-mz.A.x;ssor.f90:163-163;0.28;0.03;;;;;;
3231;lu-mz.A.x;rhs.f90:358-475;0.23;0.02;;;;;;
3113;lu-mz.A.x;rhs.f90:171-176;0.23;0.02;;;;;;
3057;lu-mz.A.x;rhs.f90:63-65;0.23;0.02;;;;;;
3052;lu-mz.A.x;rhs.f90:65-65;0.23;0.02;;;;;;
3117;lu-mz.A.x;rhs.f90:180-187;0.23;0.02;;;;;;
3166;lu-mz.A.x;rhs.f90:314-322;0.19;0.02;;;;;;
3169;lu-mz.A.x;rhs.f90:220-342;0.19;0.02;;;;;;
3363;lu-mz.A.x;buts.f90:67-67;0.19;0.02;;;;;;
3340;lu-mz.A.x;jacu.f90:44-349;0.14;0.01;;;;;;
3221;lu-mz.A.x;rhs.f90:387-410;0.14;0.01;;;;;;
3121;lu-mz.A.x;rhs.f90:192-192;0.14;0.01;;;;;;
3369;lu-mz.A.x;buts.f90:55-55;0.14;0.01;;;;;;
2870;lu-mz.A.x;exch_qbc.f90:253-255;0.14;0.01;;;;;;
3105;lu-mz.A.x;rhs.f90:110-133;0.09;0.01;;;;;;
3159;lu-mz.A.x;rhs.f90:249-271;0.09;0.01;;;;;;
3214;lu-mz.A.x;rhs.f90:380-383;0.09;0.01;;;;;;
3058;lu-mz.A.x;rhs.f90:63-65;0.09;0.01;;;;;;
2394;lu-mz.A.x;ssor.f90:161-163;0.09;0.01;;;;;;
3341;lu-mz.A.x;jacu.f90:44-293;0.09;0.01;;;;;;
3313;lu-mz.A.x;jacld.f90:45-350;0.09;0.01;;;;;;
2840;lu-mz.A.x;exch_qbc.f90:218-218;0.09;0.01;;;;;;
2238;lu-mz.A.x;ssor.f90:48-48;0.09;0.01;;;;;;
4086;lu-mz.A.x;exchange_3.f90:151-162;0.09;0.01;;;;;;
4047;lu-mz.A.x;exchange_3.f90:56-67;0.09;0.01;;;;;;
3996;lu-mz.A.x;exchange_1.f90:80-85;0.09;0.01;;;;;;
3216;lu-mz.A.x;rhs.f90:380-383;0.09;0.01;;;;;;
2887;lu-mz.A.x;exch_qbc.f90:263-265;0.09;0.01;;;;;;
3928;lu-mz.A.x;exchange_1.f90:5-33;0.05;0;;;;;;
3384;lu-mz.A.x;syncs.f90:111-112;0.05;0;;;;;;
3377;lu-mz.A.x;syncs.f90:73-73;0.05;0;;;;;;
3362;lu-mz.A.x;buts.f90:40-67;0.05;0;;;;;;
3339;lu-mz.A.x;jacu.f90:5-288;0.05;0;;;;;;
3333;lu-mz.A.x;jacu.f90:5-5;0.05;0;;;;;;
3318;lu-mz.A.x;blts.f90:4-4;0.05;0;;;;;;
3312;lu-mz.A.x;jacld.f90:45-350;0.05;0;;;;;;
3262;lu-mz.A.x;rhs.f90:5-43;0.05;0;;;;;;
2244;lu-mz.A.x;ssor.f90:62-63;0.05;0;;;;;;
2184;lu-mz.A.x;erhs.f90:365-484;0.05;0;;;;;;
3227;lu-mz.A.x;rhs.f90:413-437;0.05;0;;;;;;
3135;lu-mz.A.x;rhs.f90:221-221;0.05;0;;;;;;
3091;lu-mz.A.x;rhs.f90:90-90;0.05;0;;;;;;
3167;lu-mz.A.x;rhs.f90:274-274;0.05;0;;;;;;
3204;lu-mz.A.x;rhs.f90:383-383;0.05;0;;;;;;
3059;lu-mz.A.x;rhs.f90:63-65;0.05;0;;;;;;
2359;lu-mz.A.x;ssor.f90:138-138;0.05;0;;;;;;
3157;lu-mz.A.x;rhs.f90:271-271;0.05;0;;;;;;
3211;lu-mz.A.x;rhs.f90:383-383;0.05;0;;;;;;
2395;lu-mz.A.x;ssor.f90:161-163;0.05;0;;;;;;
2113;lu-mz.A.x;erhs.f90:258-282;0.05;0;;;;;;
3347;lu-mz.A.x;jacu.f90:293-349;0.05;0;;;;;;
3359;lu-mz.A.x;buts.f90:47-47;0.05;0;;;;;;
247;lu-mz.A.x;lu.f90:248-248;0.05;0;;;;;;
3206;lu-mz.A.x;rhs.f90:383-383;0.05;0;;;;;;
3230;lu-mz.A.x;rhs.f90:437-437;0.05;0;;;;;;
3212;lu-mz.A.x;rhs.f90:383-383;0.05;0;;;;;;
2836;lu-mz.A.x;exch_qbc.f90:216-218;0.05;0;;;;;;
2059;lu-mz.A.x;erhs.f90:109-120;0.05;0;;;;;;
2158;lu-mz.A.x;erhs.f90:391-391;0.05;0;;;;;;
2064;lu-mz.A.x;erhs.f90:123-126;0.05;0;;;;;;
