block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;
3330;lu-mz.A.x;blts.f90:57-227;16.8;1.81;1.43;1.8;2.01;1.7796847820282;12;
3367;lu-mz.A.x;buts.f90:55-227;14.61;1.58;1.38;1.57;1.74;1.1930162906647;12;
3344;lu-mz.A.x;jacu.f90:44-349;10.1;1.09;0.99;1.08;1.22;0.60033655166626;12;
3314;lu-mz.A.x;jacld.f90:40-350;9.26;1;0.9;0.99;1.1;0.64466863870621;12;
3365;lu-mz.A.x;buts.f90:67-67;3.48;0.38;0.27;0.37;0.47;0.55561178922653;12;
3326;lu-mz.A.x;blts.f90:40-48;2.14;0.23;0.16;0.23;0.28;0.27567276358604;12;
3348;lu-mz.A.x;jacu.f90:39-349;1.98;0.21;0.11;0.21;0.4;0.77017277479172;12;
3360;lu-mz.A.x;buts.f90:40-47;1.75;0.19;0.14;0.19;0.23;0.24932463467121;12;
3066;lu-mz.A.x;rhs.f90:68-74;1.17;0.13;0.07;0.13;0.19;0.35213860869408;12;
3112;lu-mz.A.x;rhs.f90:136-160;1.07;0.12;0.07;0.11;0.14;0.19791503250599;12;
3366;lu-mz.A.x;buts.f90:67-67;0.89;0.1;0.05;0.09;0.12;0.19464164972305;12;
3168;lu-mz.A.x;rhs.f90:274-303;0.83;0.09;0.03;0.09;0.13;0.21836805343628;12;
3228;lu-mz.A.x;rhs.f90:413-437;0.83;0.09;0.06;0.09;0.13;0.18148928880692;12;
3152;lu-mz.A.x;rhs.f90:242-245;0.69;0.07;0.04;0.07;0.11;0.21421499550343;12;
3117;lu-mz.A.x;rhs.f90:180-187;0.67;0.07;0.02;0.07;0.12;0.24148446321487;12;
3233;lu-mz.A.x;rhs.f90:455-462;0.66;0.07;0.04;0.07;0.1;0.18972593545914;12;
3173;lu-mz.A.x;rhs.f90:322-329;0.64;0.07;0.03;0.07;0.11;0.18497955799103;12;
3108;lu-mz.A.x;rhs.f90:110-133;0.61;0.07;0.04;0.06;0.09;0.14892062544823;12;
3100;lu-mz.A.x;rhs.f90:103-106;0.61;0.07;0.04;0.06;0.1;0.19411639869213;12;
3158;lu-mz.A.x;rhs.f90:250-271;0.6;0.06;0.03;0.06;0.1;0.20247128605843;12;
3226;lu-mz.A.x;rhs.f90:447-455;0.58;0.06;0.03;0.06;0.09;0.17123532295227;12;
3343;lu-mz.A.x;jacu.f90:293-293;0.58;0.06;0.03;0.06;0.09;0.16292683780193;12;
3096;lu-mz.A.x;rhs.f90:90-100;0.56;0.06;0.03;0.06;0.09;0.14819504320621;12;
