block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;
628;lbm;lbm_phys.c:45-217;47.41;54.47;;;;;;
654;lbm;lbm_phys.c:232-239,lbm_struct.h:130-130;21.89;25.15;;;;;;
667;lbm;lbm_phys.c:235-239,lbm_struct.h:130-130;3.95;4.53;;;;;;
664;lbm;lbm_phys.c:235-239,lbm_struct.h:130-130;3.74;4.29;;;;;;
662;lbm;lbm_phys.c:235-239,lbm_struct.h:130-130;3.71;4.26;;;;;;
668;lbm;lbm_phys.c:228-239,lbm_struct.h:130-130;3.67;4.22;;;;;;
665;lbm;lbm_phys.c:238-239,lbm_struct.h:130-130;3.46;3.97;;;;;;
661;lbm;lbm_phys.c:238-239,lbm_struct.h:130-130;2.59;2.98;;;;;;
655;lbm;lbm_phys.c:235-239,lbm_struct.h:130-130;2.1;2.41;;;;;;
600;lbm;lbm_phys.c:191-191,lbm_struct.h:148-148;1.16;1.33;;;;;;
658;lbm;lbm_phys.c:238-239,lbm_struct.h:130-130;1.12;1.28;;;;;;
630;lbm;lbm_phys.c:53-53,lbm_struct.h:130-130;0.77;0.88;;;;;;
590;lbm;lbm_phys.c:131-135;0.6;0.69;;;;;;
637;lbm;lbm_phys.c:228-235;0.44;0.5;;;;;;
577;lbm;lbm_phys.c:45-99;0.33;0.38;;;;;;
606;lbm;lbm_phys.c:190-190;0.23;0.27;;;;;;
657;lbm;lbm_phys.c:232-235;0.22;0.25;;;;;;
643;lbm;lbm_phys.c:236-236;0.22;0.25;;;;;;
659;lbm;lbm_phys.c:236-236;0.2;0.23;;;;;;
707;lbm;main.c:89-95;0.2;0.23;;;;;;
666;lbm;lbm_phys.c:236-236;0.17;0.19;;;;;;
663;lbm;lbm_phys.c:235-235;0.16;0.18;;;;;;
645;lbm;lbm_phys.c:236-236;0.15;0.17;;;;;;
573;lbm;lbm_phys.c:75-81;0.13;0.15;;;;;;
609;lbm;lbm_phys.c:191-191;0.13;0.15;;;;;;
652;lbm;lbm_phys.c:236-236;0.13;0.15;;;;;;
660;lbm;lbm_phys.c:235-235;0.13;0.15;;;;;;
604;lbm;lbm_phys.c:191-191;0.13;0.14;;;;;;
641;lbm;lbm_phys.c:236-236;0.12;0.14;;;;;;
506;lbm;lbm_struct.h:148-148,lbm_init.c:52-58;0.12;0.14;;;;;;
656;lbm;lbm_phys.c:235-235;0.1;0.11;;;;;;
505;lbm;lbm_struct.h:130-130,lbm_init.c:52-56;0.09;0.1;;;;;;
562;lbm;lbm_phys.c:42-49;0.08;0.09;;;;;;
624;lbm;lbm_phys.c:216-216;0.05;0.06;;;;;;
504;lbm;lbm_init.c:54-54;0.04;0.05;;;;;;
605;lbm;lbm_phys.c:122-128,lbm_struct.h:130-130;0.04;0.05;;;;;;
566;lbm;lbm_phys.c:56-61;0.02;0.02;;;;;;
553;lbm;lbm_init.c:27-27;0.02;0.02;;;;;;
572;lbm;lbm_phys.c:67-67;0.01;0.01;;;;;;
704;lbm;lbm_struct.h:130-130,main.c:86-86;0.01;0.01;;;;;;
705;lbm;lbm_struct.h:130-130,main.c:88-88;0.01;0.01;;;;;;
706;lbm;main.c:89-89;0.01;0.01;;;;;;
711;lbm;main.c:84-84;0.01;0.01;;;;;;
636;lbm;lbm_phys.c:228-233;0;0;;;;;;
607;lbm;lbm_phys.c:190-190;0;0;;;;;;
507;lbm;lbm_init.c:51-51;0;0;;;;;;
